MUNICIPIO;ANOMES;FATO;QTDE
ACEGUA;2012-01;Furtos;6
ACEGUA;2012-01;Outros;15
ACEGUA;2012-02;Furtos;3
ACEGUA;2012-02;Outros;13
ACEGUA;2012-03;Delitos Relacionados à Armas e Munições;1
ACEGUA;2012-03;Furtos;4
ACEGUA;2012-03;Outros;14
ACEGUA;2012-04;Furtos;4
ACEGUA;2012-04;Outros;15
ACEGUA;2012-05;Delitos Relacionados à Armas e Munições;1
ACEGUA;2012-05;Estelionato;1
ACEGUA;2012-05;Furtos;5
ACEGUA;2012-05;Outros;18
ACEGUA;2012-06;Delitos Relacionados à Armas e Munições;1
ACEGUA;2012-06;Furtos;4
ACEGUA;2012-06;Outros;16
ACEGUA;2012-07;Furtos;3
ACEGUA;2012-07;Outros;13
ACEGUA;2012-08;Furtos;5
ACEGUA;2012-08;Outros;13
ACEGUA;2012-09;Furtos;8
ACEGUA;2012-09;Outros;11
ACEGUA;2012-10;Furtos;2
ACEGUA;2012-10;Outros;16
ACEGUA;2012-11;Furtos;7
ACEGUA;2012-11;Outros;11
ACEGUA;2012-12;Delitos Relacionados à Armas e Munições;1
ACEGUA;2012-12;Furtos;3
ACEGUA;2012-12;Outros;14
AGUA SANTA;2012-01;Furtos;3
AGUA SANTA;2012-01;Outros;13
AGUA SANTA;2012-02;Furtos;2
AGUA SANTA;2012-02;Outros;9
AGUA SANTA;2012-03;Estelionato;1
AGUA SANTA;2012-03;Furtos;2
AGUA SANTA;2012-03;Outros;10
AGUA SANTA;2012-04;Furtos;4
AGUA SANTA;2012-04;Outros;10
AGUA SANTA;2012-05;Furtos;3
AGUA SANTA;2012-05;Outros;9
AGUA SANTA;2012-06;Furtos;5
AGUA SANTA;2012-06;Outros;6
AGUA SANTA;2012-07;Estelionato;1
AGUA SANTA;2012-07;Furtos;14
AGUA SANTA;2012-07;Outros;6
AGUA SANTA;2012-08;Furtos;4
AGUA SANTA;2012-08;Outros;12
AGUA SANTA;2012-09;Delitos Relacionados à Armas e Munições;2
AGUA SANTA;2012-09;Furtos;3
AGUA SANTA;2012-09;Outros;5
AGUA SANTA;2012-10;Furtos;2
AGUA SANTA;2012-10;Outros;11
AGUA SANTA;2012-11;Furtos;1
AGUA SANTA;2012-11;Outros;7
AGUA SANTA;2012-12;Furtos;3
AGUA SANTA;2012-12;Outros;11
AGUDO;2012-01;Entorpecentes - Posse;1
AGUDO;2012-01;Entorpecentes - Tráfico;1
AGUDO;2012-01;Estelionato;1
AGUDO;2012-01;Furto de Veículo;2
AGUDO;2012-01;Furtos;10
AGUDO;2012-01;Outros;76
AGUDO;2012-02;Estelionato;1
AGUDO;2012-02;Furtos;7
AGUDO;2012-02;Outros;45
AGUDO;2012-03;Delitos Relacionados à Armas e Munições;1
AGUDO;2012-03;Estelionato;2
AGUDO;2012-03;Furtos;22
AGUDO;2012-03;Outros;61
AGUDO;2012-03;Roubos;1
AGUDO;2012-04;Delitos Relacionados à Armas e Munições;1
AGUDO;2012-04;Estelionato;1
AGUDO;2012-04;Furtos;5
AGUDO;2012-04;Outros;62
AGUDO;2012-05;Delitos Relacionados à Armas e Munições;5
AGUDO;2012-05;Entorpecentes - Posse;1
AGUDO;2012-05;Entorpecentes - Tráfico;1
AGUDO;2012-05;Estelionato;2
AGUDO;2012-05;Furto de Veículo;1
AGUDO;2012-05;Furtos;12
AGUDO;2012-05;Outros;55
AGUDO;2012-05;Roubos;3
AGUDO;2012-06;Furto de Veículo;1
AGUDO;2012-06;Furtos;14
AGUDO;2012-06;Outros;44
AGUDO;2012-06;Roubos;1
AGUDO;2012-07;Delitos Relacionados à Armas e Munições;1
AGUDO;2012-07;Estelionato;1
AGUDO;2012-07;Furtos;12
AGUDO;2012-07;Homicídio Doloso;1
AGUDO;2012-07;Outros;64
AGUDO;2012-07;Roubos;2
AGUDO;2012-08;Furtos;11
AGUDO;2012-08;Outros;61
AGUDO;2012-08;Roubos;2
AGUDO;2012-09;Delitos Relacionados à Armas e Munições;1
AGUDO;2012-09;Estelionato;2
AGUDO;2012-09;Furtos;20
AGUDO;2012-09;Latrocínio;1
AGUDO;2012-09;Outros;65
AGUDO;2012-09;Roubos;1
AGUDO;2012-10;Estelionato;1
AGUDO;2012-10;Furto de Veículo;1
AGUDO;2012-10;Furtos;12
AGUDO;2012-10;Outros;55
AGUDO;2012-11;Estelionato;1
AGUDO;2012-11;Furtos;11
AGUDO;2012-11;Homicídio Doloso;1
AGUDO;2012-11;Outros;40
AGUDO;2012-12;Furtos;9
AGUDO;2012-12;Outros;53
AGUDO;2012-12;Roubos;1
AJURICABA;2012-01;Delitos Relacionados à Armas e Munições;1
AJURICABA;2012-01;Furto de Veículo;1
AJURICABA;2012-01;Furtos;6
AJURICABA;2012-01;Outros;25
AJURICABA;2012-01;Roubos;1
AJURICABA;2012-02;Estelionato;1
AJURICABA;2012-02;Furtos;3
AJURICABA;2012-02;Outros;23
AJURICABA;2012-03;Delitos Relacionados à Armas e Munições;2
AJURICABA;2012-03;Estelionato;1
AJURICABA;2012-03;Furtos;1
AJURICABA;2012-03;Outros;14
AJURICABA;2012-04;Furtos;4
AJURICABA;2012-04;Outros;20
AJURICABA;2012-05;Furtos;3
AJURICABA;2012-05;Outros;28
AJURICABA;2012-05;Roubos;1
AJURICABA;2012-06;Furto de Veículo;1
AJURICABA;2012-06;Furtos;3
AJURICABA;2012-06;Outros;19
AJURICABA;2012-07;Delitos Relacionados à Armas e Munições;2
AJURICABA;2012-07;Furtos;6
AJURICABA;2012-07;Outros;23
AJURICABA;2012-07;Roubos;1
AJURICABA;2012-08;Estelionato;1
AJURICABA;2012-08;Furto de Veículo;1
AJURICABA;2012-08;Furtos;8
AJURICABA;2012-08;Outros;29
AJURICABA;2012-09;Estelionato;2
AJURICABA;2012-09;Furtos;4
AJURICABA;2012-09;Outros;23
AJURICABA;2012-10;Furtos;2
AJURICABA;2012-10;Outros;32
AJURICABA;2012-11;Entorpecentes - Posse;2
AJURICABA;2012-11;Estelionato;2
AJURICABA;2012-11;Furto de Veículo;1
AJURICABA;2012-11;Furtos;4
AJURICABA;2012-11;Outros;18
AJURICABA;2012-12;Furtos;11
AJURICABA;2012-12;Outros;25
ALECRIM;2012-01;Furtos;4
ALECRIM;2012-01;Outros;30
ALECRIM;2012-01;Roubos;2
ALECRIM;2012-02;Estelionato;1
ALECRIM;2012-02;Furtos;6
ALECRIM;2012-02;Outros;18
ALECRIM;2012-03;Furtos;3
ALECRIM;2012-03;Outros;34
ALECRIM;2012-04;Delitos Relacionados à Armas e Munições;1
ALECRIM;2012-04;Furtos;6
ALECRIM;2012-04;Outros;31
ALECRIM;2012-05;Furtos;5
ALECRIM;2012-05;Outros;20
ALECRIM;2012-06;Entorpecentes - Posse;1
ALECRIM;2012-06;Estelionato;1
ALECRIM;2012-06;Furtos;6
ALECRIM;2012-06;Outros;29
ALECRIM;2012-07;Delitos Relacionados à Armas e Munições;1
ALECRIM;2012-07;Entorpecentes - Tráfico;1
ALECRIM;2012-07;Furtos;4
ALECRIM;2012-07;Outros;27
ALECRIM;2012-08;Furtos;3
ALECRIM;2012-08;Outros;20
ALECRIM;2012-09;Furtos;5
ALECRIM;2012-09;Outros;28
ALECRIM;2012-10;Entorpecentes - Posse;1
ALECRIM;2012-10;Entorpecentes - Tráfico;1
ALECRIM;2012-10;Furtos;4
ALECRIM;2012-10;Outros;18
ALECRIM;2012-11;Furtos;5
ALECRIM;2012-11;Outros;21
ALECRIM;2012-12;Delitos Relacionados à Armas e Munições;1
ALECRIM;2012-12;Entorpecentes - Posse;1
ALECRIM;2012-12;Furtos;6
ALECRIM;2012-12;Outros;22
ALEGRETE;2012-01;Delitos Relacionados à Armas e Munições;6
ALEGRETE;2012-01;Delitos Relacionados à Corrupção;1
ALEGRETE;2012-01;Entorpecentes - Posse;9
ALEGRETE;2012-01;Entorpecentes - Tráfico;4
ALEGRETE;2012-01;Estelionato;3
ALEGRETE;2012-01;Furto de Veículo;1
ALEGRETE;2012-01;Furtos;51
ALEGRETE;2012-01;Outros;588
ALEGRETE;2012-01;Roubos;8
ALEGRETE;2012-02;Delitos Relacionados à Armas e Munições;6
ALEGRETE;2012-02;Entorpecentes - Posse;10
ALEGRETE;2012-02;Entorpecentes - Tráfico;4
ALEGRETE;2012-02;Estelionato;6
ALEGRETE;2012-02;Furto de Veículo;2
ALEGRETE;2012-02;Furtos;61
ALEGRETE;2012-02;Outros;521
ALEGRETE;2012-02;Roubos;5
ALEGRETE;2012-03;Delitos Relacionados à Armas e Munições;8
ALEGRETE;2012-03;Entorpecentes - Posse;11
ALEGRETE;2012-03;Entorpecentes - Tráfico;5
ALEGRETE;2012-03;Estelionato;9
ALEGRETE;2012-03;Furto de Veículo;2
ALEGRETE;2012-03;Furtos;61
ALEGRETE;2012-03;Outros;567
ALEGRETE;2012-03;Roubos;11
ALEGRETE;2012-04;Delitos Relacionados à Armas e Munições;6
ALEGRETE;2012-04;Entorpecentes - Posse;8
ALEGRETE;2012-04;Entorpecentes - Tráfico;4
ALEGRETE;2012-04;Estelionato;14
ALEGRETE;2012-04;Furto de Veículo;1
ALEGRETE;2012-04;Furtos;91
ALEGRETE;2012-04;Homicídio Doloso;2
ALEGRETE;2012-04;Outros;530
ALEGRETE;2012-04;Roubos;9
ALEGRETE;2012-05;Delitos Relacionados à Armas e Munições;5
ALEGRETE;2012-05;Entorpecentes - Posse;4
ALEGRETE;2012-05;Entorpecentes - Tráfico;3
ALEGRETE;2012-05;Estelionato;9
ALEGRETE;2012-05;Furtos;80
ALEGRETE;2012-05;Homicídio Doloso;1
ALEGRETE;2012-05;Latrocínio;1
ALEGRETE;2012-05;Outros;571
ALEGRETE;2012-05;Roubos;13
ALEGRETE;2012-06;Delitos Relacionados à Armas e Munições;7
ALEGRETE;2012-06;Delitos Relacionados à Corrupção;1
ALEGRETE;2012-06;Entorpecentes - Posse;6
ALEGRETE;2012-06;Entorpecentes - Tráfico;6
ALEGRETE;2012-06;Estelionato;6
ALEGRETE;2012-06;Furto de Veículo;1
ALEGRETE;2012-06;Furtos;66
ALEGRETE;2012-06;Outros;536
ALEGRETE;2012-06;Roubos;4
ALEGRETE;2012-07;Delitos Relacionados à Armas e Munições;1
ALEGRETE;2012-07;Entorpecentes - Posse;4
ALEGRETE;2012-07;Entorpecentes - Tráfico;5
ALEGRETE;2012-07;Estelionato;4
ALEGRETE;2012-07;Furtos;71
ALEGRETE;2012-07;Outros;565
ALEGRETE;2012-07;Roubos;9
ALEGRETE;2012-08;Delitos Relacionados à Armas e Munições;1
ALEGRETE;2012-08;Entorpecentes - Posse;5
ALEGRETE;2012-08;Entorpecentes - Tráfico;1
ALEGRETE;2012-08;Estelionato;6
ALEGRETE;2012-08;Furto de Veículo;2
ALEGRETE;2012-08;Furtos;57
ALEGRETE;2012-08;Homicídio Doloso;4
ALEGRETE;2012-08;Outros;521
ALEGRETE;2012-08;Roubos;9
ALEGRETE;2012-09;Delitos Relacionados à Armas e Munições;4
ALEGRETE;2012-09;Entorpecentes - Posse;5
ALEGRETE;2012-09;Entorpecentes - Tráfico;3
ALEGRETE;2012-09;Estelionato;7
ALEGRETE;2012-09;Furto de Veículo;1
ALEGRETE;2012-09;Furtos;80
ALEGRETE;2012-09;Outros;457
ALEGRETE;2012-09;Roubos;8
ALEGRETE;2012-10;Delitos Relacionados à Armas e Munições;1
ALEGRETE;2012-10;Delitos Relacionados à Corrupção;2
ALEGRETE;2012-10;Entorpecentes - Posse;9
ALEGRETE;2012-10;Entorpecentes - Tráfico;6
ALEGRETE;2012-10;Estelionato;12
ALEGRETE;2012-10;Furtos;85
ALEGRETE;2012-10;Homicídio Doloso;1
ALEGRETE;2012-10;Outros;535
ALEGRETE;2012-10;Roubos;16
ALEGRETE;2012-11;Delitos Relacionados à Armas e Munições;3
ALEGRETE;2012-11;Entorpecentes - Posse;3
ALEGRETE;2012-11;Entorpecentes - Tráfico;3
ALEGRETE;2012-11;Estelionato;7
ALEGRETE;2012-11;Furtos;62
ALEGRETE;2012-11;Homicídio Doloso;1
ALEGRETE;2012-11;Outros;491
ALEGRETE;2012-11;Roubos;8
ALEGRETE;2012-12;Delitos Relacionados à Armas e Munições;4
ALEGRETE;2012-12;Entorpecentes - Posse;4
ALEGRETE;2012-12;Entorpecentes - Tráfico;2
ALEGRETE;2012-12;Estelionato;9
ALEGRETE;2012-12;Furto de Veículo;2
ALEGRETE;2012-12;Furtos;77
ALEGRETE;2012-12;Outros;509
ALEGRETE;2012-12;Roubos;5
ALEGRIA;2012-01;Outros;10
ALEGRIA;2012-02;Delitos Relacionados à Armas e Munições;1
ALEGRIA;2012-02;Furtos;2
ALEGRIA;2012-02;Outros;10
ALEGRIA;2012-03;Estelionato;1
ALEGRIA;2012-03;Furtos;1
ALEGRIA;2012-03;Outros;14
ALEGRIA;2012-04;Furtos;6
ALEGRIA;2012-04;Outros;6
ALEGRIA;2012-05;Furtos;4
ALEGRIA;2012-05;Outros;21
ALEGRIA;2012-06;Delitos Relacionados à Armas e Munições;1
ALEGRIA;2012-06;Furtos;3
ALEGRIA;2012-06;Outros;16
ALEGRIA;2012-07;Delitos Relacionados à Armas e Munições;1
ALEGRIA;2012-07;Furtos;1
ALEGRIA;2012-07;Outros;12
ALEGRIA;2012-08;Delitos Relacionados à Armas e Munições;1
ALEGRIA;2012-08;Furtos;2
ALEGRIA;2012-08;Outros;22
ALEGRIA;2012-09;Delitos Relacionados à Armas e Munições;7
ALEGRIA;2012-09;Furtos;4
ALEGRIA;2012-09;Outros;19
ALEGRIA;2012-10;Delitos Relacionados à Armas e Munições;3
ALEGRIA;2012-10;Furtos;6
ALEGRIA;2012-10;Outros;27
ALEGRIA;2012-11;Estelionato;1
ALEGRIA;2012-11;Furtos;4
ALEGRIA;2012-11;Outros;12
ALEGRIA;2012-12;Furtos;4
ALEGRIA;2012-12;Outros;9
ALMIRANTE TAMANDARE DO SUL;2012-01;Furtos;1
ALMIRANTE TAMANDARE DO SUL;2012-01;Outros;7
ALMIRANTE TAMANDARE DO SUL;2012-02;Outros;7
ALMIRANTE TAMANDARE DO SUL;2012-03;Furtos;3
ALMIRANTE TAMANDARE DO SUL;2012-03;Outros;6
ALMIRANTE TAMANDARE DO SUL;2012-04;Delitos Relacionados à Armas e Munições;1
ALMIRANTE TAMANDARE DO SUL;2012-04;Estelionato;1
ALMIRANTE TAMANDARE DO SUL;2012-04;Furtos;2
ALMIRANTE TAMANDARE DO SUL;2012-04;Outros;5
ALMIRANTE TAMANDARE DO SUL;2012-05;Furtos;2
ALMIRANTE TAMANDARE DO SUL;2012-05;Outros;9
ALMIRANTE TAMANDARE DO SUL;2012-06;Furto de Veículo;1
ALMIRANTE TAMANDARE DO SUL;2012-06;Furtos;1
ALMIRANTE TAMANDARE DO SUL;2012-06;Outros;9
ALMIRANTE TAMANDARE DO SUL;2012-07;Furto de Veículo;1
ALMIRANTE TAMANDARE DO SUL;2012-07;Furtos;2
ALMIRANTE TAMANDARE DO SUL;2012-07;Outros;6
ALMIRANTE TAMANDARE DO SUL;2012-08;Delitos Relacionados à Armas e Munições;1
ALMIRANTE TAMANDARE DO SUL;2012-08;Outros;2
ALMIRANTE TAMANDARE DO SUL;2012-09;Outros;10
ALMIRANTE TAMANDARE DO SUL;2012-10;Delitos Relacionados à Armas e Munições;1
ALMIRANTE TAMANDARE DO SUL;2012-10;Furtos;2
ALMIRANTE TAMANDARE DO SUL;2012-10;Outros;10
ALMIRANTE TAMANDARE DO SUL;2012-11;Furtos;1
ALMIRANTE TAMANDARE DO SUL;2012-11;Outros;9
ALMIRANTE TAMANDARE DO SUL;2012-12;Furtos;2
ALMIRANTE TAMANDARE DO SUL;2012-12;Outros;3
ALPESTRE;2012-01;Delitos Relacionados à Armas e Munições;1
ALPESTRE;2012-01;Furtos;3
ALPESTRE;2012-01;Outros;20
ALPESTRE;2012-01;Roubos;1
ALPESTRE;2012-02;Delitos Relacionados à Armas e Munições;1
ALPESTRE;2012-02;Furtos;6
ALPESTRE;2012-02;Homicídio Doloso;1
ALPESTRE;2012-02;Outros;16
ALPESTRE;2012-03;Entorpecentes - Tráfico;1
ALPESTRE;2012-03;Furtos;8
ALPESTRE;2012-03;Homicídio Doloso;2
ALPESTRE;2012-03;Outros;26
ALPESTRE;2012-04;Delitos Relacionados à Armas e Munições;1
ALPESTRE;2012-04;Furtos;4
ALPESTRE;2012-04;Outros;13
ALPESTRE;2012-05;Furtos;6
ALPESTRE;2012-05;Outros;17
ALPESTRE;2012-06;Delitos Relacionados à Armas e Munições;2
ALPESTRE;2012-06;Furtos;5
ALPESTRE;2012-06;Outros;11
ALPESTRE;2012-07;Delitos Relacionados à Armas e Munições;1
ALPESTRE;2012-07;Furtos;6
ALPESTRE;2012-07;Outros;22
ALPESTRE;2012-08;Delitos Relacionados à Armas e Munições;1
ALPESTRE;2012-08;Furtos;3
ALPESTRE;2012-08;Outros;25
ALPESTRE;2012-09;Delitos Relacionados à Armas e Munições;2
ALPESTRE;2012-09;Furtos;3
ALPESTRE;2012-09;Homicídio Doloso;1
ALPESTRE;2012-09;Outros;21
ALPESTRE;2012-10;Delitos Relacionados à Armas e Munições;5
ALPESTRE;2012-10;Furto de Veículo;2
ALPESTRE;2012-10;Furtos;3
ALPESTRE;2012-10;Outros;21
ALPESTRE;2012-11;Furtos;9
ALPESTRE;2012-11;Outros;20
ALPESTRE;2012-11;Roubos;1
ALPESTRE;2012-12;Furtos;7
ALPESTRE;2012-12;Homicídio Doloso;1
ALPESTRE;2012-12;Outros;14
ALPESTRE;2012-12;Roubos;1
ALTO ALEGRE;2012-01;Delitos Relacionados à Armas e Munições;1
ALTO ALEGRE;2012-01;Outros;6
ALTO ALEGRE;2012-02;Outros;1
ALTO ALEGRE;2012-03;Furtos;1
ALTO ALEGRE;2012-03;Outros;1
ALTO ALEGRE;2012-04;Outros;2
ALTO ALEGRE;2012-05;Outros;3
ALTO ALEGRE;2012-06;Outros;3
ALTO ALEGRE;2012-07;Outros;4
ALTO ALEGRE;2012-08;Furtos;2
ALTO ALEGRE;2012-08;Outros;4
ALTO ALEGRE;2012-09;Outros;8
ALTO ALEGRE;2012-10;Delitos Relacionados à Armas e Munições;1
ALTO ALEGRE;2012-10;Furtos;1
ALTO ALEGRE;2012-10;Outros;3
ALTO ALEGRE;2012-11;Furtos;2
ALTO ALEGRE;2012-11;Outros;5
ALTO ALEGRE;2012-12;Furtos;1
ALTO ALEGRE;2012-12;Outros;5
ALTO FELIZ;2012-01;Outros;6
ALTO FELIZ;2012-02;Outros;1
ALTO FELIZ;2012-03;Outros;4
ALTO FELIZ;2012-04;Furtos;1
ALTO FELIZ;2012-04;Outros;2
ALTO FELIZ;2012-05;Furtos;1
ALTO FELIZ;2012-05;Outros;3
ALTO FELIZ;2012-06;Furtos;2
ALTO FELIZ;2012-06;Outros;8
ALTO FELIZ;2012-07;Estelionato;1
ALTO FELIZ;2012-07;Furtos;1
ALTO FELIZ;2012-07;Outros;8
ALTO FELIZ;2012-08;Outros;5
ALTO FELIZ;2012-09;Furtos;1
ALTO FELIZ;2012-09;Outros;2
ALTO FELIZ;2012-10;Furtos;1
ALTO FELIZ;2012-10;Outros;5
ALTO FELIZ;2012-11;Estelionato;1
ALTO FELIZ;2012-11;Outros;5
ALTO FELIZ;2012-12;Furtos;2
ALTO FELIZ;2012-12;Outros;8
ALVORADA;2012-01;Delitos Relacionados à Armas e Munições;11
ALVORADA;2012-01;Entorpecentes - Posse;45
ALVORADA;2012-01;Entorpecentes - Tráfico;16
ALVORADA;2012-01;Estelionato;28
ALVORADA;2012-01;Furto de Veículo;46
ALVORADA;2012-01;Furtos;187
ALVORADA;2012-01;Homicídio Doloso;13
ALVORADA;2012-01;Outros;1141
ALVORADA;2012-01;Roubo de Veículo;17
ALVORADA;2012-01;Roubos;126
ALVORADA;2012-02;Delitos Relacionados à Armas e Munições;9
ALVORADA;2012-02;Delitos Relacionados à Corrupção;1
ALVORADA;2012-02;Entorpecentes - Posse;43
ALVORADA;2012-02;Entorpecentes - Tráfico;20
ALVORADA;2012-02;Estelionato;24
ALVORADA;2012-02;Extorsão;1
ALVORADA;2012-02;Furto de Veículo;30
ALVORADA;2012-02;Furtos;184
ALVORADA;2012-02;Homicídio Doloso;5
ALVORADA;2012-02;Outros;1016
ALVORADA;2012-02;Roubo de Veículo;20
ALVORADA;2012-02;Roubos;142
ALVORADA;2012-03;Delitos Relacionados à Armas e Munições;13
ALVORADA;2012-03;Delitos Relacionados à Corrupção;1
ALVORADA;2012-03;Entorpecentes - Posse;38
ALVORADA;2012-03;Entorpecentes - Tráfico;19
ALVORADA;2012-03;Estelionato;19
ALVORADA;2012-03;Furto de Veículo;7
ALVORADA;2012-03;Furtos;201
ALVORADA;2012-03;Homicídio Doloso;9
ALVORADA;2012-03;Outros;1148
ALVORADA;2012-03;Roubo de Veículo;35
ALVORADA;2012-03;Roubos;165
ALVORADA;2012-04;Delitos Relacionados à Armas e Munições;17
ALVORADA;2012-04;Delitos Relacionados à Corrupção;1
ALVORADA;2012-04;Entorpecentes - Posse;59
ALVORADA;2012-04;Entorpecentes - Tráfico;15
ALVORADA;2012-04;Estelionato;18
ALVORADA;2012-04;Extorsão;1
ALVORADA;2012-04;Furto de Veículo;25
ALVORADA;2012-04;Furtos;172
ALVORADA;2012-04;Homicídio Doloso;18
ALVORADA;2012-04;Outros;1046
ALVORADA;2012-04;Roubo de Veículo;22
ALVORADA;2012-04;Roubos;172
ALVORADA;2012-05;Delitos Relacionados à Armas e Munições;21
ALVORADA;2012-05;Entorpecentes - Posse;72
ALVORADA;2012-05;Entorpecentes - Tráfico;19
ALVORADA;2012-05;Estelionato;25
ALVORADA;2012-05;Furto de Veículo;27
ALVORADA;2012-05;Furtos;176
ALVORADA;2012-05;Homicídio Doloso;14
ALVORADA;2012-05;Outros;1128
ALVORADA;2012-05;Roubo de Veículo;23
ALVORADA;2012-05;Roubos;164
ALVORADA;2012-06;Delitos Relacionados à Armas e Munições;14
ALVORADA;2012-06;Entorpecentes - Posse;85
ALVORADA;2012-06;Entorpecentes - Tráfico;24
ALVORADA;2012-06;Estelionato;13
ALVORADA;2012-06;Furto de Veículo;51
ALVORADA;2012-06;Furtos;164
ALVORADA;2012-06;Homicídio Doloso;9
ALVORADA;2012-06;Outros;1056
ALVORADA;2012-06;Roubo de Veículo;17
ALVORADA;2012-06;Roubos;126
ALVORADA;2012-07;Delitos Relacionados à Armas e Munições;10
ALVORADA;2012-07;Delitos Relacionados à Corrupção;1
ALVORADA;2012-07;Entorpecentes - Posse;81
ALVORADA;2012-07;Entorpecentes - Tráfico;17
ALVORADA;2012-07;Estelionato;13
ALVORADA;2012-07;Furto de Veículo;39
ALVORADA;2012-07;Furtos;139
ALVORADA;2012-07;Homicídio Doloso;14
ALVORADA;2012-07;Outros;1105
ALVORADA;2012-07;Roubo de Veículo;23
ALVORADA;2012-07;Roubos;112
ALVORADA;2012-08;Delitos Relacionados à Armas e Munições;17
ALVORADA;2012-08;Delitos Relacionados à Corrupção;1
ALVORADA;2012-08;Entorpecentes - Posse;105
ALVORADA;2012-08;Entorpecentes - Tráfico;12
ALVORADA;2012-08;Estelionato;19
ALVORADA;2012-08;Furto de Veículo;32
ALVORADA;2012-08;Furtos;144
ALVORADA;2012-08;Homicídio Doloso;12
ALVORADA;2012-08;Outros;1134
ALVORADA;2012-08;Roubo de Veículo;17
ALVORADA;2012-08;Roubos;118
ALVORADA;2012-09;Delitos Relacionados à Armas e Munições;18
ALVORADA;2012-09;Delitos Relacionados à Corrupção;1
ALVORADA;2012-09;Entorpecentes - Posse;114
ALVORADA;2012-09;Entorpecentes - Tráfico;17
ALVORADA;2012-09;Estelionato;16
ALVORADA;2012-09;Furto de Veículo;18
ALVORADA;2012-09;Furtos;147
ALVORADA;2012-09;Homicídio Doloso;11
ALVORADA;2012-09;Outros;1003
ALVORADA;2012-09;Roubo de Veículo;14
ALVORADA;2012-09;Roubos;116
ALVORADA;2012-10;Delitos Relacionados à Armas e Munições;9
ALVORADA;2012-10;Entorpecentes - Posse;88
ALVORADA;2012-10;Entorpecentes - Tráfico;20
ALVORADA;2012-10;Estelionato;23
ALVORADA;2012-10;Furto de Veículo;19
ALVORADA;2012-10;Furtos;157
ALVORADA;2012-10;Homicídio Doloso;10
ALVORADA;2012-10;Outros;1184
ALVORADA;2012-10;Roubo de Veículo;25
ALVORADA;2012-10;Roubos;108
ALVORADA;2012-11;Delitos Relacionados à Armas e Munições;12
ALVORADA;2012-11;Delitos Relacionados à Corrupção;1
ALVORADA;2012-11;Entorpecentes - Posse;104
ALVORADA;2012-11;Entorpecentes - Tráfico;29
ALVORADA;2012-11;Estelionato;19
ALVORADA;2012-11;Extorsão;1
ALVORADA;2012-11;Furto de Veículo;10
ALVORADA;2012-11;Furtos;177
ALVORADA;2012-11;Homicídio Doloso;12
ALVORADA;2012-11;Outros;1018
ALVORADA;2012-11;Roubo de Veículo;17
ALVORADA;2012-11;Roubos;80
ALVORADA;2012-12;Delitos Relacionados à Armas e Munições;11
ALVORADA;2012-12;Entorpecentes - Posse;119
ALVORADA;2012-12;Entorpecentes - Tráfico;20
ALVORADA;2012-12;Estelionato;14
ALVORADA;2012-12;Furto de Veículo;19
ALVORADA;2012-12;Furtos;129
ALVORADA;2012-12;Homicídio Doloso;6
ALVORADA;2012-12;Latrocínio;1
ALVORADA;2012-12;Outros;1015
ALVORADA;2012-12;Roubo de Veículo;26
ALVORADA;2012-12;Roubos;86
AMARAL FERRADOR;2012-01;Delitos Relacionados à Armas e Munições;1
AMARAL FERRADOR;2012-01;Furtos;9
AMARAL FERRADOR;2012-01;Outros;19
AMARAL FERRADOR;2012-01;Roubos;3
AMARAL FERRADOR;2012-02;Furtos;2
AMARAL FERRADOR;2012-02;Outros;6
AMARAL FERRADOR;2012-03;Estelionato;1
AMARAL FERRADOR;2012-03;Outros;12
AMARAL FERRADOR;2012-04;Furtos;2
AMARAL FERRADOR;2012-04;Outros;15
AMARAL FERRADOR;2012-05;Delitos Relacionados à Armas e Munições;1
AMARAL FERRADOR;2012-05;Estelionato;1
AMARAL FERRADOR;2012-05;Furtos;2
AMARAL FERRADOR;2012-05;Outros;17
AMARAL FERRADOR;2012-06;Furto de Veículo;1
AMARAL FERRADOR;2012-06;Furtos;3
AMARAL FERRADOR;2012-06;Outros;9
AMARAL FERRADOR;2012-07;Furto de Veículo;1
AMARAL FERRADOR;2012-07;Furtos;1
AMARAL FERRADOR;2012-07;Outros;15
AMARAL FERRADOR;2012-08;Delitos Relacionados à Armas e Munições;1
AMARAL FERRADOR;2012-08;Furtos;1
AMARAL FERRADOR;2012-08;Outros;21
AMARAL FERRADOR;2012-09;Delitos Relacionados à Armas e Munições;1
AMARAL FERRADOR;2012-09;Furtos;2
AMARAL FERRADOR;2012-09;Outros;14
AMARAL FERRADOR;2012-09;Roubos;1
AMARAL FERRADOR;2012-10;Delitos Relacionados à Armas e Munições;1
AMARAL FERRADOR;2012-10;Furtos;4
AMARAL FERRADOR;2012-10;Outros;26
AMARAL FERRADOR;2012-11;Furtos;2
AMARAL FERRADOR;2012-11;Outros;14
AMARAL FERRADOR;2012-12;Outros;5
AMETISTA DO SUL;2012-01;Furtos;5
AMETISTA DO SUL;2012-01;Outros;27
AMETISTA DO SUL;2012-02;Furtos;4
AMETISTA DO SUL;2012-02;Outros;25
AMETISTA DO SUL;2012-03;Estelionato;1
AMETISTA DO SUL;2012-03;Furtos;5
AMETISTA DO SUL;2012-03;Outros;26
AMETISTA DO SUL;2012-04;Furtos;8
AMETISTA DO SUL;2012-04;Outros;29
AMETISTA DO SUL;2012-05;Furtos;6
