"MUNICIPIO";"ANOMES";"FATO";"QTDE"
"AJURICABA";"2010-10";"Furtos";"3"
"AJURICABA";"2010-11";"Furtos";"7"
"AJURICABA";"2010-12";"Entorpecentes - Tráfico";"1"
"AJURICABA";"2010-12";"Extorsão";"1"
"AJURICABA";"2010-12";"Furtos";"4"
"ALECRIM";"2010-01";"Delitos relacionados a armas e muniçoes";"3"
"ALECRIM";"2010-01";"Furtos";"2"
"ALECRIM";"2010-02";"Furtos";"3"
"ALECRIM";"2010-03";"Furtos";"4"
"ALECRIM";"2010-04";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2010-04";"Furtos";"2"
"ALECRIM";"2010-05";"Furtos";"3"
"ALECRIM";"2010-05";"Roubos";"1"
"ALECRIM";"2010-06";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2010-06";"Furtos";"3"
"ALECRIM";"2010-07";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2010-07";"Entorpecentes - Tráfico";"1"
"ALECRIM";"2010-07";"Estelionato";"1"
"ALECRIM";"2010-07";"Furtos";"6"
"ALECRIM";"2010-08";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2010-08";"Entorpecentes - Tráfico";"1"
"ALECRIM";"2010-08";"Estelionato";"1"
"ALECRIM";"2010-08";"Furtos";"3"
"ALECRIM";"2010-09";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2010-09";"Furtos";"5"
"ALECRIM";"2010-10";"Estelionato";"1"
"ALECRIM";"2010-10";"Furtos";"8"
"ALECRIM";"2010-11";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2010-11";"Furtos";"13"
"ALECRIM";"2010-12";"Furtos";"7"
"ALEGRETE";"2010-01";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2010-01";"Entorpecentes - Posse";"1"
"ALEGRETE";"2010-01";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2010-01";"Estelionato";"5"
"ALEGRETE";"2010-01";"Furto de veículo";"2"
"ALEGRETE";"2010-01";"Furtos";"120"
"ALEGRETE";"2010-01";"Roubos";"12"
"ALEGRETE";"2010-02";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2010-02";"Entorpecentes - Posse";"2"
"ALEGRETE";"2010-02";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2010-02";"Estelionato";"4"
"ALEGRETE";"2010-02";"Furtos";"92"
"ALEGRETE";"2010-02";"Roubos";"18"
"ALEGRETE";"2010-03";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2010-03";"Entorpecentes - Posse";"3"
"ALEGRETE";"2010-03";"Entorpecentes - Tráfico";"5"
"ALEGRETE";"2010-03";"Estelionato";"10"
"ALEGRETE";"2010-03";"Furto de veículo";"1"
"ALEGRETE";"2010-03";"Furtos";"88"
"ALEGRETE";"2010-03";"Homicídio";"1"
"ALEGRETE";"2010-03";"Roubos";"17"
"ALEGRETE";"2010-04";"Delitos relacionados a armas e muniçoes";"2"
"ALEGRETE";"2010-04";"Entorpecentes - Posse";"4"
"ALEGRETE";"2010-04";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2010-04";"Estelionato";"6"
"ALEGRETE";"2010-04";"Furto de veículo";"2"
"ALEGRETE";"2010-04";"Furtos";"86"
"ALEGRETE";"2010-04";"Roubos";"14"
"ALEGRETE";"2010-05";"Delitos relacionados a armas e muniçoes";"5"
"ALEGRETE";"2010-05";"Entorpecentes - Posse";"7"
"ALEGRETE";"2010-05";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2010-05";"Estelionato";"3"
"ALEGRETE";"2010-05";"Furto de veículo";"1"
"ALEGRETE";"2010-05";"Furtos";"100"
"ALEGRETE";"2010-05";"Roubos";"16"
"ALEGRETE";"2010-06";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2010-06";"Entorpecentes - Posse";"4"
"ALEGRETE";"2010-06";"Entorpecentes - Tráfico";"4"
"ALEGRETE";"2010-06";"Estelionato";"5"
"ALEGRETE";"2010-06";"Extorsão";"1"
"ALEGRETE";"2010-06";"Furtos";"82"
"ALEGRETE";"2010-06";"Homicídio";"1"
"ALEGRETE";"2010-06";"Roubos";"8"
"ALEGRETE";"2010-07";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRETE";"2010-07";"Entorpecentes - Posse";"4"
"ALEGRETE";"2010-07";"Entorpecentes - Tráfico";"4"
"ALEGRETE";"2010-07";"Estelionato";"5"
"ALEGRETE";"2010-07";"Furto de veículo";"3"
"ALEGRETE";"2010-07";"Furtos";"97"
"ALEGRETE";"2010-07";"Roubos";"9"
"ALEGRETE";"2010-08";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2010-08";"Entorpecentes - Posse";"4"
"ALEGRETE";"2010-08";"Entorpecentes - Tráfico";"10"
"ALEGRETE";"2010-08";"Estelionato";"4"
"ALEGRETE";"2010-08";"Furto de veículo";"4"
"ALEGRETE";"2010-08";"Furtos";"106"
"ALEGRETE";"2010-08";"Roubos";"4"
"ALEGRETE";"2010-09";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2010-09";"Entorpecentes - Posse";"2"
"ALEGRETE";"2010-09";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2010-09";"Estelionato";"7"
"ALEGRETE";"2010-09";"Furto de veículo";"3"
"ALEGRETE";"2010-09";"Furtos";"91"
"ALEGRETE";"2010-09";"Homicídio";"1"
"ALEGRETE";"2010-09";"Roubos";"14"
"ALEGRETE";"2010-10";"Entorpecentes - Posse";"3"
"ALEGRETE";"2010-10";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2010-10";"Estelionato";"5"
"ALEGRETE";"2010-10";"Furtos";"83"
"ALEGRETE";"2010-10";"Roubos";"11"
"ALEGRETE";"2010-11";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRETE";"2010-11";"Entorpecentes - Posse";"2"
"ALEGRETE";"2010-11";"Entorpecentes - Tráfico";"5"
"ALEGRETE";"2010-11";"Estelionato";"3"
"ALEGRETE";"2010-11";"Furto de veículo";"2"
"ALEGRETE";"2010-11";"Furtos";"86"
"ALEGRETE";"2010-11";"Roubos";"13"
"ALEGRETE";"2010-12";"Delitos relacionados a armas e muniçoes";"5"
"ALEGRETE";"2010-12";"Entorpecentes - Posse";"1"
"ALEGRETE";"2010-12";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2010-12";"Estelionato";"7"
"ALEGRETE";"2010-12";"Furto de veículo";"3"
"ALEGRETE";"2010-12";"Furtos";"99"
"ALEGRETE";"2010-12";"Homicídio";"1"
"ALEGRETE";"2010-12";"Roubo de veículo";"1"
"ALEGRETE";"2010-12";"Roubos";"6"
"ALEGRIA";"2010-01";"Furtos";"5"
"ALEGRIA";"2010-02";"Furtos";"4"
"ALEGRIA";"2010-03";"Estelionato";"1"
"ALEGRIA";"2010-03";"Furtos";"3"
"ALEGRIA";"2010-03";"Homicídio";"1"
"ALEGRIA";"2010-04";"Furto de veículo";"1"
"ALEGRIA";"2010-04";"Furtos";"2"
"ALEGRIA";"2010-05";"Furtos";"5"
"ALEGRIA";"2010-06";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2010-06";"Estelionato";"1"
"ALEGRIA";"2010-06";"Furtos";"4"
"ALEGRIA";"2010-07";"Furtos";"5"
"ALEGRIA";"2010-08";"Furtos";"7"
"ALEGRIA";"2010-08";"Homicídio";"1"
"ALEGRIA";"2010-09";"Estelionato";"1"
"ALEGRIA";"2010-09";"Furtos";"7"
"ALEGRIA";"2010-10";"Furtos";"4"
"ALEGRIA";"2010-10";"Roubos";"1"
"ALEGRIA";"2010-11";"Furtos";"7"
"ALEGRIA";"2010-11";"Roubos";"1"
"ALEGRIA";"2010-12";"Furtos";"6"
"ALMIRANTE TAMANDARE DO SUL";"2010-01";"Furtos";"5"
"ALMIRANTE TAMANDARE DO SUL";"2010-01";"Roubos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-02";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-03";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-04";"Delitos relacionados a armas e muniçoes";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-04";"Furto de veículo";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-04";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-06";"Estelionato";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-06";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-06";"Roubos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-07";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-09";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2010-10";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2010-12";"Furtos";"2"
"ALPESTRE";"2010-01";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2010-01";"Furtos";"6"
"ALPESTRE";"2010-01";"Homicídio";"1"
"ALPESTRE";"2010-02";"Furtos";"4"
"ALPESTRE";"2010-03";"Estelionato";"2"
"ALPESTRE";"2010-03";"Furtos";"7"
"ALPESTRE";"2010-04";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2010-04";"Furtos";"5"
"ALPESTRE";"2010-04";"Homicídio";"1"
"ALPESTRE";"2010-05";"Furtos";"9"
"ALPESTRE";"2010-06";"Furtos";"6"
"ALPESTRE";"2010-06";"Roubos";"1"
"ALPESTRE";"2010-07";"Furtos";"4"
"ALPESTRE";"2010-07";"Homicídio";"1"
"ALPESTRE";"2010-08";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2010-08";"Furtos";"9"
"ALPESTRE";"2010-09";"Furtos";"7"
"ALPESTRE";"2010-10";"Furtos";"10"
"ALPESTRE";"2010-11";"Furtos";"3"
"ALPESTRE";"2010-11";"Homicídio";"1"
"ALPESTRE";"2010-12";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2010-12";"Furtos";"6"
"ALPESTRE";"2010-12";"Homicídio";"1"
"ALTO ALEGRE";"2010-02";"Furtos";"1"
"ALTO ALEGRE";"2010-03";"Furtos";"2"
"ALTO ALEGRE";"2010-04";"Furtos";"1"
"ALTO ALEGRE";"2010-05";"Furtos";"1"
"ALTO ALEGRE";"2010-07";"Furtos";"1"
"ALTO ALEGRE";"2010-08";"Estelionato";"1"
"ALTO ALEGRE";"2010-08";"Furtos";"1"
"ALTO ALEGRE";"2010-09";"Furtos";"1"
"ALTO ALEGRE";"2010-10";"Furtos";"2"
"ALTO ALEGRE";"2010-11";"Furtos";"1"
"ALTO FELIZ";"2010-01";"Furtos";"1"
"ALTO FELIZ";"2010-02";"Estelionato";"1"
"ALTO FELIZ";"2010-02";"Furtos";"1"
"ALTO FELIZ";"2010-03";"Entorpecentes - Posse";"1"
"ALTO FELIZ";"2010-05";"Furtos";"1"
"ALTO FELIZ";"2010-06";"Furtos";"2"
"ALTO FELIZ";"2010-08";"Furtos";"1"
"ALTO FELIZ";"2010-09";"Furtos";"1"
"ALTO FELIZ";"2010-10";"Furtos";"1"
"ALTO FELIZ";"2010-11";"Furtos";"1"
"ALTO FELIZ";"2010-12";"Furtos";"2"
"ALVORADA";"2010-01";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2010-01";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2010-01";"Entorpecentes - Posse";"3"
"ALVORADA";"2010-01";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2010-01";"Estelionato";"12"
"ALVORADA";"2010-01";"Furto de veículo";"15"
"ALVORADA";"2010-01";"Furtos";"195"
"ALVORADA";"2010-01";"Homicídio";"11"
"ALVORADA";"2010-01";"Roubo de veículo";"22"
"ALVORADA";"2010-01";"Roubos";"206"
"ALVORADA";"2010-02";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2010-02";"Entorpecentes - Posse";"6"
"ALVORADA";"2010-02";"Entorpecentes - Tráfico";"14"
"ALVORADA";"2010-02";"Estelionato";"11"
"ALVORADA";"2010-02";"Furto de veículo";"18"
"ALVORADA";"2010-02";"Furtos";"172"
"ALVORADA";"2010-02";"Homicídio";"11"
"ALVORADA";"2010-02";"Latrocínio";"1"
"ALVORADA";"2010-02";"Roubo de veículo";"34"
"ALVORADA";"2010-02";"Roubos";"201"
"ALVORADA";"2010-03";"Delitos relacionados a armas e muniçoes";"14"
"ALVORADA";"2010-03";"Entorpecentes - Posse";"7"
"ALVORADA";"2010-03";"Entorpecentes - Tráfico";"10"
"ALVORADA";"2010-03";"Estelionato";"19"
"ALVORADA";"2010-03";"Furto de veículo";"27"
"ALVORADA";"2010-03";"Furtos";"202"
"ALVORADA";"2010-03";"Homicídio";"15"
"ALVORADA";"2010-03";"Roubo de veículo";"30"
"ALVORADA";"2010-03";"Roubos";"218"
"ALVORADA";"2010-04";"Delitos relacionados a armas e muniçoes";"17"
"ALVORADA";"2010-04";"Entorpecentes - Posse";"16"
"ALVORADA";"2010-04";"Entorpecentes - Tráfico";"16"
"ALVORADA";"2010-04";"Estelionato";"16"
"ALVORADA";"2010-04";"Furto de veículo";"3"
"ALVORADA";"2010-04";"Furtos";"208"
"ALVORADA";"2010-04";"Homicídio";"7"
"ALVORADA";"2010-04";"Roubo de veículo";"25"
"ALVORADA";"2010-04";"Roubos";"203"
"ALVORADA";"2010-05";"Delitos relacionados a armas e muniçoes";"19"
"ALVORADA";"2010-05";"Entorpecentes - Posse";"35"
"ALVORADA";"2010-05";"Entorpecentes - Tráfico";"10"
"ALVORADA";"2010-05";"Estelionato";"16"
"ALVORADA";"2010-05";"Furto de veículo";"10"
"ALVORADA";"2010-05";"Furtos";"212"
"ALVORADA";"2010-05";"Homicídio";"6"
"ALVORADA";"2010-05";"Roubo de veículo";"18"
"ALVORADA";"2010-05";"Roubos";"247"
"ALVORADA";"2010-06";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2010-06";"Entorpecentes - Posse";"44"
"ALVORADA";"2010-06";"Entorpecentes - Tráfico";"21"
"ALVORADA";"2010-06";"Estelionato";"9"
"ALVORADA";"2010-06";"Furto de veículo";"9"
"ALVORADA";"2010-06";"Furtos";"213"
"ALVORADA";"2010-06";"Homicídio";"2"
"ALVORADA";"2010-06";"Roubo de veículo";"14"
"ALVORADA";"2010-06";"Roubos";"196"
"ALVORADA";"2010-07";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2010-07";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2010-07";"Entorpecentes - Posse";"24"
"ALVORADA";"2010-07";"Entorpecentes - Tráfico";"14"
"ALVORADA";"2010-07";"Estelionato";"15"
"ALVORADA";"2010-07";"Furto de veículo";"9"
"ALVORADA";"2010-07";"Furtos";"183"
"ALVORADA";"2010-07";"Homicídio";"3"
"ALVORADA";"2010-07";"Roubo de veículo";"8"
"ALVORADA";"2010-07";"Roubos";"230"
"ALVORADA";"2010-08";"Delitos relacionados a armas e muniçoes";"7"
"ALVORADA";"2010-08";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2010-08";"Entorpecentes - Posse";"30"
"ALVORADA";"2010-08";"Entorpecentes - Tráfico";"13"
"ALVORADA";"2010-08";"Estelionato";"13"
"ALVORADA";"2010-08";"Extorsão";"2"
"ALVORADA";"2010-08";"Furto de veículo";"7"
"ALVORADA";"2010-08";"Furtos";"201"
"ALVORADA";"2010-08";"Homicídio";"7"
"ALVORADA";"2010-08";"Roubo de veículo";"12"
"ALVORADA";"2010-08";"Roubos";"176"
"ALVORADA";"2010-09";"Delitos relacionados a armas e muniçoes";"13"
"ALVORADA";"2010-09";"Entorpecentes - Posse";"31"
"ALVORADA";"2010-09";"Entorpecentes - Tráfico";"14"
"ALVORADA";"2010-09";"Estelionato";"12"
"ALVORADA";"2010-09";"Furto de veículo";"16"
"ALVORADA";"2010-09";"Furtos";"191"
"ALVORADA";"2010-09";"Homicídio";"7"
"ALVORADA";"2010-09";"Roubo de veículo";"11"
"ALVORADA";"2010-09";"Roubos";"129"
"ALVORADA";"2010-10";"Delitos relacionados a armas e muniçoes";"8"
"ALVORADA";"2010-10";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2010-10";"Entorpecentes - Posse";"24"
"ALVORADA";"2010-10";"Entorpecentes - Tráfico";"12"
"ALVORADA";"2010-10";"Estelionato";"15"
"ALVORADA";"2010-10";"Furto de veículo";"23"
"ALVORADA";"2010-10";"Furtos";"229"
"ALVORADA";"2010-10";"Homicídio";"7"
"ALVORADA";"2010-10";"Roubo de veículo";"21"
"ALVORADA";"2010-10";"Roubos";"158"
"ALVORADA";"2010-11";"Delitos relacionados a armas e muniçoes";"13"
"ALVORADA";"2010-11";"Delitos relacionados à corrupçao";"4"
"ALVORADA";"2010-11";"Entorpecentes - Posse";"11"
"ALVORADA";"2010-11";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2010-11";"Estelionato";"22"
"ALVORADA";"2010-11";"Furto de veículo";"21"
"ALVORADA";"2010-11";"Furtos";"191"
"ALVORADA";"2010-11";"Homicídio";"5"
"ALVORADA";"2010-11";"Latrocínio";"1"
"ALVORADA";"2010-11";"Roubo de veículo";"17"
"ALVORADA";"2010-11";"Roubos";"174"
"ALVORADA";"2010-12";"Delitos relacionados a armas e muniçoes";"15"
"ALVORADA";"2010-12";"Entorpecentes - Posse";"16"
"ALVORADA";"2010-12";"Entorpecentes - Tráfico";"19"
"ALVORADA";"2010-12";"Estelionato";"17"
"ALVORADA";"2010-12";"Furto de veículo";"26"
"ALVORADA";"2010-12";"Furtos";"221"
"ALVORADA";"2010-12";"Homicídio";"8"
"ALVORADA";"2010-12";"Roubo de veículo";"13"
"ALVORADA";"2010-12";"Roubos";"152"
"AMARAL FERRADOR";"2010-01";"Furtos";"2"
"AMARAL FERRADOR";"2010-02";"Furto de veículo";"1"
"AMARAL FERRADOR";"2010-02";"Furtos";"5"
"AMARAL FERRADOR";"2010-02";"Homicídio";"1"
"AMARAL FERRADOR";"2010-03";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2010-03";"Furtos";"6"
"AMARAL FERRADOR";"2010-04";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2010-04";"Furtos";"7"
"AMARAL FERRADOR";"2010-04";"Roubos";"1"
"AMARAL FERRADOR";"2010-05";"Furtos";"10"
"AMARAL FERRADOR";"2010-06";"Furtos";"3"
"AMARAL FERRADOR";"2010-07";"Furto de veículo";"3"
"AMARAL FERRADOR";"2010-07";"Furtos";"1"
"AMARAL FERRADOR";"2010-08";"Furtos";"2"
"AMARAL FERRADOR";"2010-09";"Furtos";"1"
"AMARAL FERRADOR";"2010-10";"Furto de veículo";"1"
"AMARAL FERRADOR";"2010-10";"Furtos";"9"
"AMARAL FERRADOR";"2010-10";"Roubos";"2"
"AMARAL FERRADOR";"2010-11";"Furtos";"7"
"AMARAL FERRADOR";"2010-12";"Furtos";"5"
"AMETISTA DO SUL";"2010-01";"Estelionato";"1"
"AMETISTA DO SUL";"2010-01";"Furtos";"5"
"AMETISTA DO SUL";"2010-01";"Roubos";"1"
"AMETISTA DO SUL";"2010-02";"Furto de veículo";"1"
"AMETISTA DO SUL";"2010-02";"Furtos";"3"
"AMETISTA DO SUL";"2010-03";"Furtos";"6"
"AMETISTA DO SUL";"2010-04";"Furto de veículo";"1"
"AMETISTA DO SUL";"2010-04";"Furtos";"4"
"AMETISTA DO SUL";"2010-05";"Estelionato";"1"
"AMETISTA DO SUL";"2010-05";"Furto de veículo";"1"
"AMETISTA DO SUL";"2010-05";"Furtos";"6"
"AMETISTA DO SUL";"2010-06";"Furtos";"4"
"AMETISTA DO SUL";"2010-07";"Furtos";"3"
"AMETISTA DO SUL";"2010-07";"Homicídio";"1"
"AMETISTA DO SUL";"2010-07";"Roubos";"1"
"AMETISTA DO SUL";"2010-08";"Furtos";"4"
"AMETISTA DO SUL";"2010-09";"Delitos relacionados a armas e muniçoes";"3"
"AMETISTA DO SUL";"2010-09";"Furtos";"11"
"AMETISTA DO SUL";"2010-09";"Roubos";"1"
"AMETISTA DO SUL";"2010-10";"Furto de veículo";"1"
"AMETISTA DO SUL";"2010-10";"Furtos";"3"
"AMETISTA DO SUL";"2010-10";"Homicídio";"1"
"AMETISTA DO SUL";"2010-11";"Estelionato";"1"
"AMETISTA DO SUL";"2010-11";"Furto de veículo";"1"
"AMETISTA DO SUL";"2010-11";"Furtos";"2"
"AMETISTA DO SUL";"2010-11";"Roubos";"1"
"AMETISTA DO SUL";"2010-12";"Furtos";"10"
"ANDRE DA ROCHA";"2010-01";"Furtos";"1"
"ANDRE DA ROCHA";"2010-02";"Furtos";"1"
"ANDRE DA ROCHA";"2010-03";"Furtos";"2"
"ANDRE DA ROCHA";"2010-04";"Furtos";"1"
"ANDRE DA ROCHA";"2010-05";"Furtos";"2"
"ANDRE DA ROCHA";"2010-06";"Delitos relacionados a armas e muniçoes";"1"
"ANDRE DA ROCHA";"2010-06";"Furtos";"2"
"ANDRE DA ROCHA";"2010-07";"Furtos";"2"
"ANDRE DA ROCHA";"2010-08";"Furtos";"1"
"ANDRE DA ROCHA";"2010-09";"Furtos";"3"
"ANDRE DA ROCHA";"2010-10";"Furtos";"2"
"ANDRE DA ROCHA";"2010-11";"Extorsão";"1"
"ANDRE DA ROCHA";"2010-12";"Furtos";"3"
"ANTA GORDA";"2010-01";"Furtos";"1"
"ANTA GORDA";"2010-02";"Estelionato";"1"
"ANTA GORDA";"2010-02";"Furtos";"3"
"ANTA GORDA";"2010-03";"Delitos relacionados a armas e muniçoes";"2"
"ANTA GORDA";"2010-03";"Furtos";"7"
"ANTA GORDA";"2010-04";"Furtos";"2"
"ANTA GORDA";"2010-05";"Furtos";"1"
"ANTA GORDA";"2010-06";"Furtos";"3"
"ANTA GORDA";"2010-07";"Delitos relacionados a armas e muniçoes";"2"
"ANTA GORDA";"2010-07";"Furtos";"1"
"ANTA GORDA";"2010-08";"Furtos";"1"
"ANTA GORDA";"2010-08";"Roubos";"1"
"ANTA GORDA";"2010-10";"Delitos relacionados a armas e muniçoes";"2"
"ANTA GORDA";"2010-10";"Entorpecentes - Tráfico";"1"
"ANTA GORDA";"2010-10";"Furtos";"2"
"ANTA GORDA";"2010-11";"Furtos";"5"
"ANTA GORDA";"2010-12";"Furtos";"2"
"ANTONIO PRADO";"2010-01";"Entorpecentes - Tráfico";"1"
"ANTONIO PRADO";"2010-01";"Estelionato";"3"
"ANTONIO PRADO";"2010-01";"Furtos";"14"
"ANTONIO PRADO";"2010-01";"Roubos";"1"
