"MUNICIPIO";"ANOMES";"FATO";"QTDE"
"ALECRIM";"2009-06";"Entorpecentes - Posse";"1"
"ALECRIM";"2009-06";"Furtos";"4"
"ALECRIM";"2009-07";"Furtos";"5"
"ALECRIM";"2009-08";"Furtos";"7"
"ALECRIM";"2009-09";"Estelionato";"1"
"ALECRIM";"2009-09";"Furtos";"12"
"ALECRIM";"2009-09";"Roubos";"1"
"ALECRIM";"2009-10";"Furtos";"8"
"ALECRIM";"2009-11";"Furtos";"10"
"ALECRIM";"2009-12";"Entorpecentes - Tráfico";"1"
"ALECRIM";"2009-12";"Furtos";"7"
"ALEGRETE";"2009-01";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2009-01";"Entorpecentes - Posse";"6"
"ALEGRETE";"2009-01";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2009-01";"Estelionato";"7"
"ALEGRETE";"2009-01";"Furto de veículo";"3"
"ALEGRETE";"2009-01";"Furtos";"119"
"ALEGRETE";"2009-01";"Roubos";"19"
"ALEGRETE";"2009-02";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2009-02";"Entorpecentes - Posse";"3"
"ALEGRETE";"2009-02";"Entorpecentes - Tráfico";"5"
"ALEGRETE";"2009-02";"Estelionato";"4"
"ALEGRETE";"2009-02";"Furto de veículo";"1"
"ALEGRETE";"2009-02";"Furtos";"115"
"ALEGRETE";"2009-02";"Roubo de veículo";"1"
"ALEGRETE";"2009-02";"Roubos";"23"
"ALEGRETE";"2009-03";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2009-03";"Entorpecentes - Posse";"6"
"ALEGRETE";"2009-03";"Entorpecentes - Tráfico";"5"
"ALEGRETE";"2009-03";"Estelionato";"4"
"ALEGRETE";"2009-03";"Furto de veículo";"2"
"ALEGRETE";"2009-03";"Furtos";"150"
"ALEGRETE";"2009-03";"Homicídio";"1"
"ALEGRETE";"2009-03";"Roubo de veículo";"2"
"ALEGRETE";"2009-03";"Roubos";"11"
"ALEGRETE";"2009-04";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2009-04";"Entorpecentes - Posse";"5"
"ALEGRETE";"2009-04";"Entorpecentes - Tráfico";"5"
"ALEGRETE";"2009-04";"Estelionato";"1"
"ALEGRETE";"2009-04";"Furtos";"101"
"ALEGRETE";"2009-04";"Roubo de veículo";"1"
"ALEGRETE";"2009-04";"Roubos";"12"
"ALEGRETE";"2009-05";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2009-05";"Entorpecentes - Posse";"1"
"ALEGRETE";"2009-05";"Entorpecentes - Tráfico";"4"
"ALEGRETE";"2009-05";"Estelionato";"4"
"ALEGRETE";"2009-05";"Furto de veículo";"3"
"ALEGRETE";"2009-05";"Furtos";"130"
"ALEGRETE";"2009-05";"Roubo de veículo";"2"
"ALEGRETE";"2009-05";"Roubos";"19"
"ALEGRETE";"2009-06";"Delitos relacionados a armas e muniçoes";"2"
"ALEGRETE";"2009-06";"Entorpecentes - Posse";"6"
"ALEGRETE";"2009-06";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2009-06";"Estelionato";"11"
"ALEGRETE";"2009-06";"Extorsão";"1"
"ALEGRETE";"2009-06";"Furto de veículo";"1"
"ALEGRETE";"2009-06";"Furtos";"106"
"ALEGRETE";"2009-06";"Roubos";"8"
"ALEGRETE";"2009-07";"Delitos relacionados a armas e muniçoes";"5"
"ALEGRETE";"2009-07";"Entorpecentes - Posse";"1"
"ALEGRETE";"2009-07";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2009-07";"Estelionato";"5"
"ALEGRETE";"2009-07";"Furto de veículo";"1"
"ALEGRETE";"2009-07";"Furtos";"114"
"ALEGRETE";"2009-07";"Roubos";"16"
"ALEGRETE";"2009-08";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2009-08";"Entorpecentes - Posse";"3"
"ALEGRETE";"2009-08";"Entorpecentes - Tráfico";"4"
"ALEGRETE";"2009-08";"Estelionato";"5"
"ALEGRETE";"2009-08";"Furtos";"98"
"ALEGRETE";"2009-08";"Roubos";"10"
"ALEGRETE";"2009-09";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2009-09";"Entorpecentes - Posse";"4"
"ALEGRETE";"2009-09";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2009-09";"Estelionato";"5"
"ALEGRETE";"2009-09";"Extorsão";"1"
"ALEGRETE";"2009-09";"Furto de veículo";"2"
"ALEGRETE";"2009-09";"Furtos";"95"
"ALEGRETE";"2009-09";"Roubos";"14"
"ALEGRETE";"2009-10";"Delitos relacionados a armas e muniçoes";"8"
"ALEGRETE";"2009-10";"Entorpecentes - Posse";"2"
"ALEGRETE";"2009-10";"Estelionato";"5"
"ALEGRETE";"2009-10";"Extorsão";"1"
"ALEGRETE";"2009-10";"Furtos";"81"
"ALEGRETE";"2009-10";"Roubos";"10"
"ALEGRETE";"2009-11";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2009-11";"Entorpecentes - Posse";"5"
"ALEGRETE";"2009-11";"Entorpecentes - Tráfico";"4"
"ALEGRETE";"2009-11";"Estelionato";"5"
"ALEGRETE";"2009-11";"Furtos";"88"
"ALEGRETE";"2009-11";"Homicídio";"1"
"ALEGRETE";"2009-11";"Roubos";"8"
"ALEGRETE";"2009-12";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2009-12";"Entorpecentes - Posse";"5"
"ALEGRETE";"2009-12";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2009-12";"Estelionato";"3"
"ALEGRETE";"2009-12";"Furto de veículo";"3"
"ALEGRETE";"2009-12";"Furtos";"89"
"ALEGRETE";"2009-12";"Homicídio";"1"
"ALEGRETE";"2009-12";"Roubos";"14"
"ALEGRIA";"2009-01";"Furtos";"3"
"ALEGRIA";"2009-02";"Furtos";"3"
"ALEGRIA";"2009-03";"Furtos";"1"
"ALEGRIA";"2009-04";"Furtos";"3"
"ALEGRIA";"2009-05";"Furtos";"4"
"ALEGRIA";"2009-06";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2009-06";"Furtos";"4"
"ALEGRIA";"2009-07";"Furtos";"3"
"ALEGRIA";"2009-08";"Furtos";"4"
"ALEGRIA";"2009-09";"Furtos";"2"
"ALEGRIA";"2009-10";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2009-10";"Furtos";"6"
"ALEGRIA";"2009-10";"Homicídio";"1"
"ALEGRIA";"2009-11";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2009-11";"Furtos";"3"
"ALEGRIA";"2009-12";"Estelionato";"1"
"ALEGRIA";"2009-12";"Furtos";"6"
"ALMIRANTE TAMANDARE DO SUL";"2009-01";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2009-03";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2009-04";"Estelionato";"1"
"ALMIRANTE TAMANDARE DO SUL";"2009-04";"Furto de veículo";"1"
"ALMIRANTE TAMANDARE DO SUL";"2009-04";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2009-05";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2009-05";"Roubo de veículo";"1"
"ALMIRANTE TAMANDARE DO SUL";"2009-06";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2009-07";"Delitos relacionados a armas e muniçoes";"1"
"ALMIRANTE TAMANDARE DO SUL";"2009-08";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2009-09";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2009-10";"Furtos";"1"
"ALPESTRE";"2009-01";"Furto de veículo";"1"
"ALPESTRE";"2009-01";"Furtos";"3"
"ALPESTRE";"2009-02";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2009-02";"Furtos";"5"
"ALPESTRE";"2009-03";"Furtos";"3"
"ALPESTRE";"2009-04";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2009-04";"Furtos";"8"
"ALPESTRE";"2009-05";"Delitos relacionados a armas e muniçoes";"3"
"ALPESTRE";"2009-05";"Furto de veículo";"1"
"ALPESTRE";"2009-05";"Furtos";"6"
"ALPESTRE";"2009-06";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2009-06";"Furto de veículo";"1"
"ALPESTRE";"2009-06";"Furtos";"5"
"ALPESTRE";"2009-06";"Roubos";"1"
"ALPESTRE";"2009-07";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2009-07";"Furtos";"5"
"ALPESTRE";"2009-07";"Roubos";"1"
"ALPESTRE";"2009-08";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2009-08";"Furtos";"7"
"ALPESTRE";"2009-08";"Roubos";"1"
"ALPESTRE";"2009-09";"Extorsão";"1"
"ALPESTRE";"2009-09";"Furtos";"8"
"ALPESTRE";"2009-10";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2009-10";"Furto de veículo";"1"
"ALPESTRE";"2009-10";"Furtos";"13"
"ALPESTRE";"2009-11";"Furtos";"7"
"ALPESTRE";"2009-12";"Estelionato";"2"
"ALPESTRE";"2009-12";"Furtos";"4"
"ALTO ALEGRE";"2009-04";"Furtos";"1"
"ALTO ALEGRE";"2009-09";"Furtos";"1"
"ALTO FELIZ";"2009-01";"Furtos";"1"
"ALTO FELIZ";"2009-02";"Delitos relacionados a armas e muniçoes";"1"
"ALTO FELIZ";"2009-02";"Furtos";"1"
"ALTO FELIZ";"2009-05";"Furtos";"1"
"ALTO FELIZ";"2009-07";"Furtos";"2"
"ALTO FELIZ";"2009-08";"Furtos";"1"
"ALTO FELIZ";"2009-08";"Roubos";"1"
"ALTO FELIZ";"2009-10";"Furtos";"1"
"ALTO FELIZ";"2009-12";"Furtos";"1"
"ALVORADA";"2009-01";"Delitos relacionados a armas e muniçoes";"9"
"ALVORADA";"2009-01";"Entorpecentes - Posse";"3"
"ALVORADA";"2009-01";"Entorpecentes - Tráfico";"1"
"ALVORADA";"2009-01";"Estelionato";"6"
"ALVORADA";"2009-01";"Furto de veículo";"18"
"ALVORADA";"2009-01";"Furtos";"202"
"ALVORADA";"2009-01";"Homicídio";"7"
"ALVORADA";"2009-01";"Roubo de veículo";"36"
"ALVORADA";"2009-01";"Roubos";"148"
"ALVORADA";"2009-02";"Delitos relacionados a armas e muniçoes";"5"
"ALVORADA";"2009-02";"Entorpecentes - Posse";"8"
"ALVORADA";"2009-02";"Entorpecentes - Tráfico";"9"
"ALVORADA";"2009-02";"Estelionato";"10"
"ALVORADA";"2009-02";"Furto de veículo";"13"
"ALVORADA";"2009-02";"Furtos";"190"
"ALVORADA";"2009-02";"Homicídio";"8"
"ALVORADA";"2009-02";"Roubo de veículo";"20"
"ALVORADA";"2009-02";"Roubos";"155"
"ALVORADA";"2009-03";"Delitos relacionados a armas e muniçoes";"17"
"ALVORADA";"2009-03";"Entorpecentes - Posse";"11"
"ALVORADA";"2009-03";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2009-03";"Estelionato";"15"
"ALVORADA";"2009-03";"Extorsão";"1"
"ALVORADA";"2009-03";"Furto de veículo";"8"
"ALVORADA";"2009-03";"Furtos";"215"
"ALVORADA";"2009-03";"Homicídio";"7"
"ALVORADA";"2009-03";"Roubo de veículo";"22"
"ALVORADA";"2009-03";"Roubos";"202"
"ALVORADA";"2009-04";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2009-04";"Entorpecentes - Posse";"6"
"ALVORADA";"2009-04";"Entorpecentes - Tráfico";"9"
"ALVORADA";"2009-04";"Estelionato";"19"
"ALVORADA";"2009-04";"Extorsão";"1"
"ALVORADA";"2009-04";"Furto de veículo";"18"
"ALVORADA";"2009-04";"Furtos";"209"
"ALVORADA";"2009-04";"Homicídio";"5"
"ALVORADA";"2009-04";"Roubo de veículo";"23"
"ALVORADA";"2009-04";"Roubos";"186"
"ALVORADA";"2009-05";"Delitos relacionados a armas e muniçoes";"6"
"ALVORADA";"2009-05";"Entorpecentes - Posse";"22"
"ALVORADA";"2009-05";"Entorpecentes - Tráfico";"17"
"ALVORADA";"2009-05";"Estelionato";"13"
"ALVORADA";"2009-05";"Furto de veículo";"19"
"ALVORADA";"2009-05";"Furtos";"191"
"ALVORADA";"2009-05";"Homicídio";"5"
"ALVORADA";"2009-05";"Roubo de veículo";"19"
"ALVORADA";"2009-05";"Roubos";"196"
"ALVORADA";"2009-06";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2009-06";"Entorpecentes - Posse";"9"
"ALVORADA";"2009-06";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2009-06";"Estelionato";"19"
"ALVORADA";"2009-06";"Furto de veículo";"15"
"ALVORADA";"2009-06";"Furtos";"198"
"ALVORADA";"2009-06";"Homicídio";"7"
"ALVORADA";"2009-06";"Roubo de veículo";"31"
"ALVORADA";"2009-06";"Roubos";"154"
"ALVORADA";"2009-07";"Delitos relacionados a armas e muniçoes";"6"
"ALVORADA";"2009-07";"Entorpecentes - Posse";"7"
"ALVORADA";"2009-07";"Entorpecentes - Tráfico";"7"
"ALVORADA";"2009-07";"Estelionato";"15"
"ALVORADA";"2009-07";"Furto de veículo";"6"
"ALVORADA";"2009-07";"Furtos";"195"
"ALVORADA";"2009-07";"Homicídio";"1"
"ALVORADA";"2009-07";"Roubo de veículo";"36"
"ALVORADA";"2009-07";"Roubos";"182"
"ALVORADA";"2009-08";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2009-08";"Entorpecentes - Posse";"10"
"ALVORADA";"2009-08";"Entorpecentes - Tráfico";"12"
"ALVORADA";"2009-08";"Estelionato";"8"
"ALVORADA";"2009-08";"Furto de veículo";"7"
"ALVORADA";"2009-08";"Furtos";"194"
"ALVORADA";"2009-08";"Homicídio";"5"
"ALVORADA";"2009-08";"Roubo de veículo";"23"
"ALVORADA";"2009-08";"Roubos";"202"
"ALVORADA";"2009-09";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2009-09";"Entorpecentes - Posse";"12"
"ALVORADA";"2009-09";"Entorpecentes - Tráfico";"13"
"ALVORADA";"2009-09";"Estelionato";"4"
"ALVORADA";"2009-09";"Extorsão";"1"
"ALVORADA";"2009-09";"Furto de veículo";"9"
"ALVORADA";"2009-09";"Furtos";"182"
"ALVORADA";"2009-09";"Homicídio";"5"
"ALVORADA";"2009-09";"Roubo de veículo";"13"
"ALVORADA";"2009-09";"Roubos";"274"
"ALVORADA";"2009-10";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2009-10";"Entorpecentes - Posse";"3"
"ALVORADA";"2009-10";"Entorpecentes - Tráfico";"12"
"ALVORADA";"2009-10";"Estelionato";"9"
"ALVORADA";"2009-10";"Extorsão";"3"
"ALVORADA";"2009-10";"Furto de veículo";"10"
"ALVORADA";"2009-10";"Furtos";"190"
"ALVORADA";"2009-10";"Homicídio";"5"
"ALVORADA";"2009-10";"Roubo de veículo";"19"
"ALVORADA";"2009-10";"Roubos";"214"
"ALVORADA";"2009-11";"Delitos relacionados a armas e muniçoes";"7"
"ALVORADA";"2009-11";"Delitos relacionados à corrupçao";"2"
"ALVORADA";"2009-11";"Entorpecentes - Posse";"7"
"ALVORADA";"2009-11";"Entorpecentes - Tráfico";"15"
"ALVORADA";"2009-11";"Estelionato";"21"
"ALVORADA";"2009-11";"Furto de veículo";"12"
"ALVORADA";"2009-11";"Furtos";"210"
"ALVORADA";"2009-11";"Homicídio";"6"
"ALVORADA";"2009-11";"Roubo de veículo";"26"
"ALVORADA";"2009-11";"Roubos";"197"
"ALVORADA";"2009-12";"Delitos relacionados a armas e muniçoes";"14"
"ALVORADA";"2009-12";"Entorpecentes - Posse";"7"
"ALVORADA";"2009-12";"Entorpecentes - Tráfico";"5"
"ALVORADA";"2009-12";"Estelionato";"8"
"ALVORADA";"2009-12";"Furto de veículo";"10"
"ALVORADA";"2009-12";"Furtos";"218"
"ALVORADA";"2009-12";"Homicídio";"6"
"ALVORADA";"2009-12";"Latrocínio";"1"
"ALVORADA";"2009-12";"Roubo de veículo";"30"
"ALVORADA";"2009-12";"Roubos";"156"
"AMARAL FERRADOR";"2009-01";"Furto de veículo";"2"
"AMARAL FERRADOR";"2009-01";"Furtos";"4"
"AMARAL FERRADOR";"2009-02";"Estelionato";"1"
"AMARAL FERRADOR";"2009-02";"Furtos";"3"
"AMARAL FERRADOR";"2009-03";"Furtos";"4"
"AMARAL FERRADOR";"2009-04";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2009-04";"Furto de veículo";"1"
"AMARAL FERRADOR";"2009-04";"Furtos";"4"
"AMARAL FERRADOR";"2009-05";"Furtos";"6"
"AMARAL FERRADOR";"2009-05";"Roubos";"2"
"AMARAL FERRADOR";"2009-06";"Estelionato";"1"
"AMARAL FERRADOR";"2009-06";"Furtos";"5"
"AMARAL FERRADOR";"2009-06";"Roubos";"3"
"AMARAL FERRADOR";"2009-07";"Furtos";"5"
"AMARAL FERRADOR";"2009-07";"Roubos";"3"
"AMARAL FERRADOR";"2009-08";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2009-08";"Furtos";"6"
"AMARAL FERRADOR";"2009-09";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2009-09";"Estelionato";"2"
"AMARAL FERRADOR";"2009-09";"Furtos";"6"
"AMARAL FERRADOR";"2009-10";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2009-10";"Furtos";"7"
"AMARAL FERRADOR";"2009-11";"Furto de veículo";"2"
"AMARAL FERRADOR";"2009-11";"Furtos";"4"
"AMARAL FERRADOR";"2009-12";"Furtos";"4"
"AMETISTA DO SUL";"2009-01";"Furtos";"3"
"AMETISTA DO SUL";"2009-02";"Furtos";"5"
"AMETISTA DO SUL";"2009-02";"Roubos";"1"
"AMETISTA DO SUL";"2009-03";"Estelionato";"1"
"AMETISTA DO SUL";"2009-03";"Furtos";"13"
"AMETISTA DO SUL";"2009-03";"Roubos";"1"
"AMETISTA DO SUL";"2009-04";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2009-04";"Furtos";"9"
"AMETISTA DO SUL";"2009-04";"Homicídio";"1"
"AMETISTA DO SUL";"2009-05";"Furtos";"5"
"AMETISTA DO SUL";"2009-06";"Furtos";"3"
"AMETISTA DO SUL";"2009-07";"Furtos";"4"
"AMETISTA DO SUL";"2009-08";"Estelionato";"1"
"AMETISTA DO SUL";"2009-08";"Furtos";"9"
"AMETISTA DO SUL";"2009-08";"Roubos";"1"
"AMETISTA DO SUL";"2009-09";"Furto de veículo";"2"
"AMETISTA DO SUL";"2009-09";"Furtos";"6"
"AMETISTA DO SUL";"2009-10";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2009-10";"Furtos";"3"
"AMETISTA DO SUL";"2009-11";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2009-11";"Estelionato";"1"
"AMETISTA DO SUL";"2009-11";"Furtos";"4"
"AMETISTA DO SUL";"2009-12";"Furto de veículo";"1"
"AMETISTA DO SUL";"2009-12";"Furtos";"4"
"AMETISTA DO SUL";"2009-12";"Roubos";"1"
"ANDRE DA ROCHA";"2009-01";"Furtos";"3"
"ANDRE DA ROCHA";"2009-03";"Furtos";"3"
"ANDRE DA ROCHA";"2009-04";"Delitos relacionados a armas e muniçoes";"1"
"ANDRE DA ROCHA";"2009-04";"Furtos";"7"
"ANDRE DA ROCHA";"2009-04";"Roubos";"1"
"ANDRE DA ROCHA";"2009-05";"Furtos";"1"
"ANDRE DA ROCHA";"2009-06";"Furtos";"2"
"ANDRE DA ROCHA";"2009-07";"Furtos";"1"
"ANDRE DA ROCHA";"2009-07";"Roubos";"2"
"ANDRE DA ROCHA";"2009-08";"Furtos";"1"
"ANDRE DA ROCHA";"2009-08";"Roubos";"1"
"ANDRE DA ROCHA";"2009-09";"Furtos";"2"
"ANDRE DA ROCHA";"2009-10";"Furtos";"3"
"ANDRE DA ROCHA";"2009-11";"Furtos";"5"
"ANDRE DA ROCHA";"2009-12";"Furtos";"3"
"ANTA GORDA";"2009-01";"Delitos relacionados a armas e muniçoes";"2"
"ANTA GORDA";"2009-02";"Furtos";"5"
"ANTA GORDA";"2009-03";"Furtos";"2"
"ANTA GORDA";"2009-03";"Roubos";"2"
"ANTA GORDA";"2009-04";"Furtos";"7"
"ANTA GORDA";"2009-04";"Roubos";"1"
"ANTA GORDA";"2009-05";"Furtos";"5"
"ANTA GORDA";"2009-06";"Delitos relacionados a armas e muniçoes";"1"
"ANTA GORDA";"2009-06";"Furtos";"5"
"ANTA GORDA";"2009-07";"Furtos";"1"
"ANTA GORDA";"2009-08";"Furtos";"4"
"ANTA GORDA";"2009-08";"Roubos";"1"
"ANTA GORDA";"2009-09";"Estelionato";"1"
"ANTA GORDA";"2009-09";"Furtos";"4"
"ANTA GORDA";"2009-10";"Delitos relacionados a armas e muniçoes";"1"
"ANTA GORDA";"2009-10";"Roubos";"1"
"ANTA GORDA";"2009-11";"Estelionato";"1"
"ANTA GORDA";"2009-11";"Furtos";"2"
"ANTA GORDA";"2009-12";"Furtos";"2"
"ANTONIO PRADO";"2009-01";"Estelionato";"1"
"ANTONIO PRADO";"2009-01";"Furto de veículo";"1"
