"MUNICIPIO";"ANOMES";"FATO";"QTDE"
"ALPESTRE";"2007-06";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2007-06";"Furto de veículo";"1"
"ALPESTRE";"2007-06";"Furtos";"2"
"ALPESTRE";"2007-07";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2007-07";"Furtos";"5"
"ALPESTRE";"2007-08";"Furto de veículo";"1"
"ALPESTRE";"2007-08";"Furtos";"8"
"ALPESTRE";"2007-08";"Roubos";"2"
"ALPESTRE";"2007-09";"Furtos";"9"
"ALPESTRE";"2007-10";"Estelionato";"1"
"ALPESTRE";"2007-10";"Furto de veículo";"1"
"ALPESTRE";"2007-10";"Furtos";"12"
"ALPESTRE";"2007-11";"Estelionato";"1"
"ALPESTRE";"2007-11";"Furtos";"6"
"ALPESTRE";"2007-12";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2007-12";"Estelionato";"1"
"ALPESTRE";"2007-12";"Furtos";"2"
"ALPESTRE";"2007-12";"Roubos";"2"
"ALTO ALEGRE";"2007-01";"Furtos";"1"
"ALTO ALEGRE";"2007-02";"Furtos";"1"
"ALTO ALEGRE";"2007-04";"Furtos";"3"
"ALTO ALEGRE";"2007-05";"Roubo de veículo";"1"
"ALTO ALEGRE";"2007-07";"Furtos";"1"
"ALTO ALEGRE";"2007-10";"Furtos";"1"
"ALTO ALEGRE";"2007-11";"Estelionato";"1"
"ALTO ALEGRE";"2007-12";"Furtos";"1"
"ALTO FELIZ";"2007-01";"Furtos";"2"
"ALTO FELIZ";"2007-03";"Estelionato";"1"
"ALTO FELIZ";"2007-04";"Furtos";"1"
"ALTO FELIZ";"2007-05";"Furtos";"3"
"ALTO FELIZ";"2007-06";"Furtos";"1"
"ALTO FELIZ";"2007-07";"Furtos";"2"
"ALTO FELIZ";"2007-08";"Furtos";"1"
"ALTO FELIZ";"2007-10";"Furtos";"1"
"ALTO FELIZ";"2007-11";"Furtos";"1"
"ALVORADA";"2007-01";"Delitos relacionados a armas e muniçoes";"8"
"ALVORADA";"2007-01";"Entorpecentes - Posse";"6"
"ALVORADA";"2007-01";"Entorpecentes - Tráfico";"9"
"ALVORADA";"2007-01";"Estelionato";"17"
"ALVORADA";"2007-01";"Furto de veículo";"15"
"ALVORADA";"2007-01";"Furtos";"292"
"ALVORADA";"2007-01";"Homicídio";"7"
"ALVORADA";"2007-01";"Roubo de veículo";"14"
"ALVORADA";"2007-01";"Roubos";"204"
"ALVORADA";"2007-02";"Delitos relacionados a armas e muniçoes";"6"
"ALVORADA";"2007-02";"Entorpecentes - Posse";"4"
"ALVORADA";"2007-02";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2007-02";"Estelionato";"17"
"ALVORADA";"2007-02";"Furto de veículo";"13"
"ALVORADA";"2007-02";"Furtos";"240"
"ALVORADA";"2007-02";"Homicídio";"2"
"ALVORADA";"2007-02";"Roubo de veículo";"14"
"ALVORADA";"2007-02";"Roubos";"194"
"ALVORADA";"2007-03";"Delitos relacionados a armas e muniçoes";"19"
"ALVORADA";"2007-03";"Entorpecentes - Posse";"8"
"ALVORADA";"2007-03";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2007-03";"Estelionato";"21"
"ALVORADA";"2007-03";"Furto de veículo";"18"
"ALVORADA";"2007-03";"Furtos";"231"
"ALVORADA";"2007-03";"Homicídio";"6"
"ALVORADA";"2007-03";"Latrocínio";"1"
"ALVORADA";"2007-03";"Roubo de veículo";"10"
"ALVORADA";"2007-03";"Roubos";"199"
"ALVORADA";"2007-04";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2007-04";"Entorpecentes - Posse";"10"
"ALVORADA";"2007-04";"Entorpecentes - Tráfico";"6"
"ALVORADA";"2007-04";"Estelionato";"15"
"ALVORADA";"2007-04";"Furto de veículo";"9"
"ALVORADA";"2007-04";"Furtos";"214"
"ALVORADA";"2007-04";"Homicídio";"8"
"ALVORADA";"2007-04";"Roubo de veículo";"21"
"ALVORADA";"2007-04";"Roubos";"239"
"ALVORADA";"2007-05";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2007-05";"Entorpecentes - Posse";"8"
"ALVORADA";"2007-05";"Entorpecentes - Tráfico";"14"
"ALVORADA";"2007-05";"Estelionato";"22"
"ALVORADA";"2007-05";"Extorsão";"4"
"ALVORADA";"2007-05";"Furto de veículo";"8"
"ALVORADA";"2007-05";"Furtos";"212"
"ALVORADA";"2007-05";"Homicídio";"2"
"ALVORADA";"2007-05";"Roubo de veículo";"17"
"ALVORADA";"2007-05";"Roubos";"236"
"ALVORADA";"2007-06";"Delitos relacionados a armas e muniçoes";"9"
"ALVORADA";"2007-06";"Entorpecentes - Posse";"10"
"ALVORADA";"2007-06";"Entorpecentes - Tráfico";"6"
"ALVORADA";"2007-06";"Estelionato";"19"
"ALVORADA";"2007-06";"Extorsão";"3"
"ALVORADA";"2007-06";"Furto de veículo";"8"
"ALVORADA";"2007-06";"Furtos";"219"
"ALVORADA";"2007-06";"Homicídio";"6"
"ALVORADA";"2007-06";"Latrocínio";"2"
"ALVORADA";"2007-06";"Roubo de veículo";"18"
"ALVORADA";"2007-06";"Roubos";"222"
"ALVORADA";"2007-07";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2007-07";"Entorpecentes - Posse";"5"
"ALVORADA";"2007-07";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2007-07";"Estelionato";"19"
"ALVORADA";"2007-07";"Extorsão";"1"
"ALVORADA";"2007-07";"Furto de veículo";"7"
"ALVORADA";"2007-07";"Furtos";"198"
"ALVORADA";"2007-07";"Homicídio";"6"
"ALVORADA";"2007-07";"Roubo de veículo";"17"
"ALVORADA";"2007-07";"Roubos";"210"
"ALVORADA";"2007-08";"Delitos relacionados a armas e muniçoes";"16"
"ALVORADA";"2007-08";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2007-08";"Entorpecentes - Posse";"9"
"ALVORADA";"2007-08";"Entorpecentes - Tráfico";"7"
"ALVORADA";"2007-08";"Estelionato";"25"
"ALVORADA";"2007-08";"Furto de veículo";"12"
"ALVORADA";"2007-08";"Furtos";"234"
"ALVORADA";"2007-08";"Homicídio";"4"
"ALVORADA";"2007-08";"Roubo de veículo";"16"
"ALVORADA";"2007-08";"Roubos";"202"
"ALVORADA";"2007-09";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2007-09";"Entorpecentes - Posse";"8"
"ALVORADA";"2007-09";"Entorpecentes - Tráfico";"6"
"ALVORADA";"2007-09";"Estelionato";"28"
"ALVORADA";"2007-09";"Furto de veículo";"4"
"ALVORADA";"2007-09";"Furtos";"242"
"ALVORADA";"2007-09";"Homicídio";"7"
"ALVORADA";"2007-09";"Roubo de veículo";"15"
"ALVORADA";"2007-09";"Roubos";"225"
"ALVORADA";"2007-10";"Delitos relacionados a armas e muniçoes";"6"
"ALVORADA";"2007-10";"Entorpecentes - Posse";"4"
"ALVORADA";"2007-10";"Entorpecentes - Tráfico";"1"
"ALVORADA";"2007-10";"Estelionato";"20"
"ALVORADA";"2007-10";"Extorsão";"1"
"ALVORADA";"2007-10";"Furto de veículo";"7"
"ALVORADA";"2007-10";"Furtos";"292"
"ALVORADA";"2007-10";"Homicídio";"4"
"ALVORADA";"2007-10";"Roubo de veículo";"23"
"ALVORADA";"2007-10";"Roubos";"245"
"ALVORADA";"2007-11";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2007-11";"Entorpecentes - Posse";"10"
"ALVORADA";"2007-11";"Entorpecentes - Tráfico";"2"
"ALVORADA";"2007-11";"Estelionato";"23"
"ALVORADA";"2007-11";"Extorsão";"1"
"ALVORADA";"2007-11";"Furto de veículo";"6"
"ALVORADA";"2007-11";"Furtos";"235"
"ALVORADA";"2007-11";"Homicídio";"4"
"ALVORADA";"2007-11";"Roubo de veículo";"16"
"ALVORADA";"2007-11";"Roubos";"195"
"ALVORADA";"2007-12";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2007-12";"Entorpecentes - Posse";"8"
"ALVORADA";"2007-12";"Entorpecentes - Tráfico";"1"
"ALVORADA";"2007-12";"Estelionato";"18"
"ALVORADA";"2007-12";"Furto de veículo";"5"
"ALVORADA";"2007-12";"Furtos";"253"
"ALVORADA";"2007-12";"Homicídio";"10"
"ALVORADA";"2007-12";"Latrocínio";"1"
"ALVORADA";"2007-12";"Roubo de veículo";"16"
"ALVORADA";"2007-12";"Roubos";"177"
"AMARAL FERRADOR";"2007-01";"Furtos";"2"
"AMARAL FERRADOR";"2007-02";"Furtos";"3"
"AMARAL FERRADOR";"2007-03";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2007-03";"Furtos";"4"
"AMARAL FERRADOR";"2007-04";"Furto de veículo";"1"
"AMARAL FERRADOR";"2007-04";"Furtos";"7"
"AMARAL FERRADOR";"2007-05";"Delitos relacionados a armas e muniçoes";"2"
"AMARAL FERRADOR";"2007-05";"Delitos relacionados à corrupçao";"1"
"AMARAL FERRADOR";"2007-05";"Furto de veículo";"1"
"AMARAL FERRADOR";"2007-05";"Furtos";"5"
"AMARAL FERRADOR";"2007-06";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2007-06";"Furtos";"5"
"AMARAL FERRADOR";"2007-07";"Estelionato";"2"
"AMARAL FERRADOR";"2007-07";"Furtos";"7"
"AMARAL FERRADOR";"2007-08";"Furtos";"10"
"AMARAL FERRADOR";"2007-09";"Furtos";"8"
"AMARAL FERRADOR";"2007-10";"Estelionato";"2"
"AMARAL FERRADOR";"2007-10";"Furtos";"7"
"AMARAL FERRADOR";"2007-11";"Furtos";"3"
"AMARAL FERRADOR";"2007-11";"Homicídio";"1"
"AMARAL FERRADOR";"2007-12";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2007-12";"Furtos";"6"
"AMETISTA DO SUL";"2007-01";"Furto de veículo";"3"
"AMETISTA DO SUL";"2007-01";"Furtos";"2"
"AMETISTA DO SUL";"2007-02";"Furtos";"8"
"AMETISTA DO SUL";"2007-02";"Homicídio";"2"
"AMETISTA DO SUL";"2007-03";"Furtos";"13"
"AMETISTA DO SUL";"2007-04";"Furtos";"7"
"AMETISTA DO SUL";"2007-04";"Homicídio";"1"
"AMETISTA DO SUL";"2007-05";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2007-05";"Furtos";"9"
"AMETISTA DO SUL";"2007-06";"Furtos";"10"
"AMETISTA DO SUL";"2007-06";"Homicídio";"1"
"AMETISTA DO SUL";"2007-07";"Entorpecentes - Tráfico";"1"
"AMETISTA DO SUL";"2007-07";"Furto de veículo";"1"
"AMETISTA DO SUL";"2007-07";"Furtos";"7"
"AMETISTA DO SUL";"2007-08";"Furtos";"14"
"AMETISTA DO SUL";"2007-09";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2007-09";"Furtos";"7"
"AMETISTA DO SUL";"2007-10";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2007-10";"Furtos";"10"
"AMETISTA DO SUL";"2007-11";"Furtos";"10"
"AMETISTA DO SUL";"2007-11";"Roubo de veículo";"1"
"AMETISTA DO SUL";"2007-12";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2007-12";"Furtos";"9"
"AMETISTA DO SUL";"2007-12";"Roubos";"2"
"ANDRE DA ROCHA";"2007-01";"Furtos";"2"
"ANDRE DA ROCHA";"2007-02";"Furtos";"2"
"ANDRE DA ROCHA";"2007-03";"Furtos";"3"
"ANDRE DA ROCHA";"2007-04";"Estelionato";"1"
"ANDRE DA ROCHA";"2007-04";"Furtos";"2"
"ANDRE DA ROCHA";"2007-05";"Furto de veículo";"1"
"ANDRE DA ROCHA";"2007-05";"Furtos";"1"
"ANDRE DA ROCHA";"2007-06";"Furtos";"8"
"ANDRE DA ROCHA";"2007-07";"Furtos";"3"
"ANDRE DA ROCHA";"2007-08";"Furtos";"1"
"ANDRE DA ROCHA";"2007-09";"Furtos";"3"
"ANDRE DA ROCHA";"2007-10";"Furtos";"1"
"ANDRE DA ROCHA";"2007-11";"Furtos";"1"
"ANDRE DA ROCHA";"2007-12";"Furto de veículo";"2"
"ANTA GORDA";"2007-01";"Furto de veículo";"1"
"ANTA GORDA";"2007-01";"Furtos";"5"
"ANTA GORDA";"2007-02";"Furtos";"1"
"ANTA GORDA";"2007-02";"Roubos";"1"
"ANTA GORDA";"2007-03";"Estelionato";"2"
"ANTA GORDA";"2007-03";"Furtos";"2"
"ANTA GORDA";"2007-04";"Furtos";"7"
"ANTA GORDA";"2007-04";"Roubos";"2"
"ANTA GORDA";"2007-05";"Furtos";"1"
"ANTA GORDA";"2007-06";"Furtos";"5"
"ANTA GORDA";"2007-06";"Roubos";"1"
"ANTA GORDA";"2007-07";"Delitos relacionados a armas e muniçoes";"1"
"ANTA GORDA";"2007-07";"Estelionato";"1"
"ANTA GORDA";"2007-07";"Furtos";"2"
"ANTA GORDA";"2007-08";"Delitos relacionados a armas e muniçoes";"1"
