"MUNICIPIO";"ANOMES";"FATO";"QTDE"
"ALECRIM";"2005-02";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2005-02";"Furtos";"4"
"ALECRIM";"2005-03";"Furtos";"8"
"ALECRIM";"2005-03";"Roubos";"1"
"ALECRIM";"2005-04";"Delitos relacionados a armas e muniçoes";"3"
"ALECRIM";"2005-04";"Furtos";"7"
"ALECRIM";"2005-04";"Roubos";"1"
"ALECRIM";"2005-05";"Furtos";"3"
"ALECRIM";"2005-06";"Delitos relacionados a armas e muniçoes";"4"
"ALECRIM";"2005-06";"Furtos";"8"
"ALECRIM";"2005-07";"Delitos relacionados a armas e muniçoes";"2"
"ALECRIM";"2005-07";"Delitos relacionados à corrupçao";"1"
"ALECRIM";"2005-07";"Furtos";"14"
"ALECRIM";"2005-07";"Roubos";"1"
"ALECRIM";"2005-08";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2005-08";"Furtos";"4"
"ALECRIM";"2005-08";"Roubos";"1"
"ALECRIM";"2005-09";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2005-09";"Furtos";"10"
"ALECRIM";"2005-09";"Roubos";"1"
"ALECRIM";"2005-10";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2005-10";"Estelionato";"2"
"ALECRIM";"2005-10";"Furtos";"9"
"ALECRIM";"2005-11";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2005-11";"Estelionato";"3"
"ALECRIM";"2005-11";"Furtos";"2"
"ALECRIM";"2005-12";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2005-12";"Furto de veículo";"1"
"ALECRIM";"2005-12";"Furtos";"11"
"ALECRIM";"2005-12";"Roubos";"1"
"ALEGRETE";"2005-01";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2005-01";"Delitos relacionados à corrupçao";"1"
"ALEGRETE";"2005-01";"Entorpecentes - Posse";"5"
"ALEGRETE";"2005-01";"Estelionato";"13"
"ALEGRETE";"2005-01";"Extorsão";"1"
"ALEGRETE";"2005-01";"Furto de veículo";"2"
"ALEGRETE";"2005-01";"Furtos";"150"
"ALEGRETE";"2005-01";"Homicídio";"2"
"ALEGRETE";"2005-01";"Roubos";"16"
"ALEGRETE";"2005-02";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2005-02";"Entorpecentes - Posse";"2"
"ALEGRETE";"2005-02";"Estelionato";"13"
"ALEGRETE";"2005-02";"Furto de veículo";"2"
"ALEGRETE";"2005-02";"Furtos";"119"
"ALEGRETE";"2005-02";"Homicídio";"1"
"ALEGRETE";"2005-02";"Roubos";"19"
"ALEGRETE";"2005-03";"Delitos relacionados a armas e muniçoes";"9"
"ALEGRETE";"2005-03";"Entorpecentes - Posse";"2"
"ALEGRETE";"2005-03";"Estelionato";"11"
"ALEGRETE";"2005-03";"Furto de veículo";"1"
"ALEGRETE";"2005-03";"Furtos";"152"
"ALEGRETE";"2005-03";"Roubo de veículo";"1"
"ALEGRETE";"2005-03";"Roubos";"17"
"ALEGRETE";"2005-04";"Delitos relacionados a armas e muniçoes";"10"
"ALEGRETE";"2005-04";"Entorpecentes - Posse";"4"
"ALEGRETE";"2005-04";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2005-04";"Estelionato";"10"
"ALEGRETE";"2005-04";"Furto de veículo";"1"
"ALEGRETE";"2005-04";"Furtos";"126"
"ALEGRETE";"2005-04";"Homicídio";"1"
"ALEGRETE";"2005-04";"Roubo de veículo";"2"
"ALEGRETE";"2005-04";"Roubos";"19"
"ALEGRETE";"2005-05";"Delitos relacionados a armas e muniçoes";"8"
"ALEGRETE";"2005-05";"Entorpecentes - Posse";"12"
"ALEGRETE";"2005-05";"Estelionato";"6"
"ALEGRETE";"2005-05";"Extorsão";"1"
"ALEGRETE";"2005-05";"Furto de veículo";"5"
"ALEGRETE";"2005-05";"Furtos";"144"
"ALEGRETE";"2005-05";"Homicídio";"1"
"ALEGRETE";"2005-05";"Roubos";"37"
"ALEGRETE";"2005-06";"Delitos relacionados a armas e muniçoes";"5"
"ALEGRETE";"2005-06";"Entorpecentes - Posse";"7"
"ALEGRETE";"2005-06";"Estelionato";"6"
"ALEGRETE";"2005-06";"Furto de veículo";"1"
"ALEGRETE";"2005-06";"Furtos";"130"
"ALEGRETE";"2005-06";"Homicídio";"1"
"ALEGRETE";"2005-06";"Roubos";"28"
"ALEGRETE";"2005-07";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2005-07";"Entorpecentes - Posse";"8"
"ALEGRETE";"2005-07";"Estelionato";"7"
"ALEGRETE";"2005-07";"Furto de veículo";"2"
"ALEGRETE";"2005-07";"Furtos";"159"
"ALEGRETE";"2005-07";"Roubos";"34"
"ALEGRETE";"2005-08";"Delitos relacionados a armas e muniçoes";"9"
"ALEGRETE";"2005-08";"Entorpecentes - Posse";"7"
"ALEGRETE";"2005-08";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2005-08";"Estelionato";"11"
"ALEGRETE";"2005-08";"Furto de veículo";"1"
"ALEGRETE";"2005-08";"Furtos";"142"
"ALEGRETE";"2005-08";"Homicídio";"2"
"ALEGRETE";"2005-08";"Roubos";"32"
"ALEGRETE";"2005-09";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2005-09";"Entorpecentes - Posse";"1"
"ALEGRETE";"2005-09";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2005-09";"Estelionato";"9"
"ALEGRETE";"2005-09";"Furtos";"148"
"ALEGRETE";"2005-09";"Homicídio";"2"
"ALEGRETE";"2005-09";"Roubos";"26"
"ALEGRETE";"2005-10";"Delitos relacionados a armas e muniçoes";"12"
"ALEGRETE";"2005-10";"Entorpecentes - Posse";"5"
"ALEGRETE";"2005-10";"Estelionato";"9"
"ALEGRETE";"2005-10";"Furto de veículo";"2"
"ALEGRETE";"2005-10";"Furtos";"178"
"ALEGRETE";"2005-10";"Roubo de veículo";"2"
"ALEGRETE";"2005-10";"Roubos";"25"
"ALEGRETE";"2005-11";"Delitos relacionados a armas e muniçoes";"5"
"ALEGRETE";"2005-11";"Entorpecentes - Posse";"8"
"ALEGRETE";"2005-11";"Estelionato";"15"
"ALEGRETE";"2005-11";"Furto de veículo";"2"
"ALEGRETE";"2005-11";"Furtos";"125"
"ALEGRETE";"2005-11";"Homicídio";"4"
"ALEGRETE";"2005-11";"Roubos";"14"
"ALEGRETE";"2005-12";"Delitos relacionados a armas e muniçoes";"10"
"ALEGRETE";"2005-12";"Entorpecentes - Posse";"6"
"ALEGRETE";"2005-12";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2005-12";"Estelionato";"7"
"ALEGRETE";"2005-12";"Extorsão";"1"
"ALEGRETE";"2005-12";"Furtos";"146"
"ALEGRETE";"2005-12";"Homicídio";"1"
"ALEGRETE";"2005-12";"Roubos";"15"
"ALEGRIA";"2005-01";"Furtos";"1"
"ALEGRIA";"2005-02";"Furtos";"4"
"ALEGRIA";"2005-03";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2005-03";"Furtos";"7"
"ALEGRIA";"2005-04";"Furtos";"7"
"ALEGRIA";"2005-05";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2005-05";"Furtos";"7"
"ALEGRIA";"2005-06";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2005-06";"Furtos";"6"
"ALEGRIA";"2005-07";"Furtos";"4"
"ALEGRIA";"2005-08";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRIA";"2005-08";"Furtos";"4"
"ALEGRIA";"2005-08";"Homicídio";"1"
"ALEGRIA";"2005-08";"Roubos";"2"
"ALEGRIA";"2005-09";"Delitos relacionados a armas e muniçoes";"2"
"ALEGRIA";"2005-09";"Furtos";"9"
"ALEGRIA";"2005-10";"Furtos";"5"
"ALEGRIA";"2005-11";"Furtos";"3"
"ALEGRIA";"2005-12";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2005-01";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2005-02";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2005-03";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2005-05";"Furtos";"4"
"ALMIRANTE TAMANDARE DO SUL";"2005-06";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2005-07";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2005-08";"Furtos";"5"
"ALMIRANTE TAMANDARE DO SUL";"2005-09";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2005-10";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2005-11";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2005-12";"Furtos";"5"
"ALPESTRE";"2005-01";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2005-01";"Estelionato";"1"
"ALPESTRE";"2005-01";"Furtos";"7"
"ALPESTRE";"2005-02";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2005-02";"Furtos";"4"
"ALPESTRE";"2005-03";"Estelionato";"1"
"ALPESTRE";"2005-03";"Furtos";"1"
"ALPESTRE";"2005-03";"Homicídio";"1"
"ALPESTRE";"2005-03";"Roubos";"1"
"ALPESTRE";"2005-04";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2005-04";"Furtos";"6"
"ALPESTRE";"2005-05";"Furtos";"8"
"ALPESTRE";"2005-05";"Roubos";"1"
"ALPESTRE";"2005-06";"Furtos";"13"
"ALPESTRE";"2005-06";"Roubos";"1"
"ALPESTRE";"2005-07";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2005-07";"Furtos";"5"
"ALPESTRE";"2005-08";"Delitos relacionados a armas e muniçoes";"3"
"ALPESTRE";"2005-08";"Furtos";"3"
"ALPESTRE";"2005-08";"Roubos";"1"
"ALPESTRE";"2005-09";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2005-09";"Estelionato";"2"
"ALPESTRE";"2005-09";"Furtos";"9"
"ALPESTRE";"2005-10";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2005-10";"Furtos";"7"
"ALPESTRE";"2005-10";"Homicídio";"1"
"ALPESTRE";"2005-11";"Delitos relacionados a armas e muniçoes";"4"
"ALPESTRE";"2005-11";"Estelionato";"1"
"ALPESTRE";"2005-11";"Furtos";"7"
"ALPESTRE";"2005-11";"Roubo de veículo";"1"
"ALPESTRE";"2005-11";"Roubos";"3"
"ALPESTRE";"2005-12";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2005-12";"Furtos";"11"
"ALTO ALEGRE";"2005-01";"Extorsão";"1"
"ALTO ALEGRE";"2005-01";"Furtos";"1"
"ALTO ALEGRE";"2005-02";"Delitos relacionados a armas e muniçoes";"1"
"ALTO ALEGRE";"2005-02";"Furtos";"2"
"ALTO ALEGRE";"2005-03";"Furtos";"2"
"ALTO ALEGRE";"2005-04";"Furtos";"4"
"ALTO ALEGRE";"2005-05";"Furtos";"1"
"ALTO ALEGRE";"2005-06";"Furtos";"3"
"ALTO ALEGRE";"2005-07";"Delitos relacionados a armas e muniçoes";"1"
"ALTO ALEGRE";"2005-07";"Furtos";"4"
"ALTO ALEGRE";"2005-08";"Furtos";"1"
"ALTO ALEGRE";"2005-09";"Furtos";"1"
"ALTO ALEGRE";"2005-12";"Furtos";"4"
"ALTO FELIZ";"2005-01";"Roubos";"1"
"ALTO FELIZ";"2005-02";"Furtos";"1"
"ALTO FELIZ";"2005-03";"Estelionato";"1"
"ALTO FELIZ";"2005-04";"Furto de veículo";"1"
"ALTO FELIZ";"2005-04";"Furtos";"1"
"ALTO FELIZ";"2005-05";"Furtos";"2"
"ALTO FELIZ";"2005-06";"Estelionato";"1"
"ALTO FELIZ";"2005-06";"Furtos";"2"
"ALTO FELIZ";"2005-08";"Furtos";"2"
"ALTO FELIZ";"2005-11";"Furtos";"1"
"ALTO FELIZ";"2005-11";"Roubo de veículo";"1"
"ALTO FELIZ";"2005-12";"Furtos";"2"
"ALTO FELIZ";"2005-12";"Roubos";"1"
"ALVORADA";"2005-01";"Delitos relacionados a armas e muniçoes";"14"
"ALVORADA";"2005-01";"Entorpecentes - Posse";"4"
"ALVORADA";"2005-01";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2005-01";"Estelionato";"18"
"ALVORADA";"2005-01";"Furto de veículo";"19"
"ALVORADA";"2005-01";"Furtos";"324"
"ALVORADA";"2005-01";"Homicídio";"6"
"ALVORADA";"2005-01";"Roubo de veículo";"23"
"ALVORADA";"2005-01";"Roubos";"269"
"ALVORADA";"2005-02";"Delitos relacionados a armas e muniçoes";"5"
"ALVORADA";"2005-02";"Entorpecentes - Posse";"9"
"ALVORADA";"2005-02";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2005-02";"Estelionato";"13"
"ALVORADA";"2005-02";"Furto de veículo";"11"
"ALVORADA";"2005-02";"Furtos";"303"
"ALVORADA";"2005-02";"Homicídio";"8"
"ALVORADA";"2005-02";"Latrocínio";"1"
"ALVORADA";"2005-02";"Roubo de veículo";"14"
"ALVORADA";"2005-02";"Roubos";"181"
"ALVORADA";"2005-03";"Delitos relacionados a armas e muniçoes";"20"
"ALVORADA";"2005-03";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2005-03";"Entorpecentes - Posse";"8"
"ALVORADA";"2005-03";"Entorpecentes - Tráfico";"2"
"ALVORADA";"2005-03";"Estelionato";"14"
"ALVORADA";"2005-03";"Extorsão";"1"
"ALVORADA";"2005-03";"Furto de veículo";"12"
"ALVORADA";"2005-03";"Furtos";"288"
"ALVORADA";"2005-03";"Homicídio";"6"
"ALVORADA";"2005-03";"Latrocínio";"1"
"ALVORADA";"2005-03";"Roubo de veículo";"18"
"ALVORADA";"2005-03";"Roubos";"225"
"ALVORADA";"2005-04";"Delitos relacionados a armas e muniçoes";"14"
"ALVORADA";"2005-04";"Entorpecentes - Posse";"6"
"ALVORADA";"2005-04";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2005-04";"Estelionato";"18"
"ALVORADA";"2005-04";"Furto de veículo";"12"
"ALVORADA";"2005-04";"Furtos";"246"
"ALVORADA";"2005-04";"Homicídio";"4"
"ALVORADA";"2005-04";"Roubo de veículo";"17"
"ALVORADA";"2005-04";"Roubos";"281"
"ALVORADA";"2005-05";"Delitos relacionados a armas e muniçoes";"18"
"ALVORADA";"2005-05";"Entorpecentes - Posse";"10"
"ALVORADA";"2005-05";"Entorpecentes - Tráfico";"9"
"ALVORADA";"2005-05";"Estelionato";"14"
"ALVORADA";"2005-05";"Extorsão";"1"
"ALVORADA";"2005-05";"Furto de veículo";"18"
"ALVORADA";"2005-05";"Furtos";"270"
"ALVORADA";"2005-05";"Homicídio";"6"
"ALVORADA";"2005-05";"Roubo de veículo";"16"
"ALVORADA";"2005-05";"Roubos";"245"
"ALVORADA";"2005-06";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2005-06";"Entorpecentes - Posse";"10"
"ALVORADA";"2005-06";"Entorpecentes - Tráfico";"11"
"ALVORADA";"2005-06";"Estelionato";"20"
"ALVORADA";"2005-06";"Furto de veículo";"8"
"ALVORADA";"2005-06";"Furtos";"254"
"ALVORADA";"2005-06";"Homicídio";"4"
"ALVORADA";"2005-06";"Latrocínio";"1"
"ALVORADA";"2005-06";"Roubo de veículo";"15"
"ALVORADA";"2005-06";"Roubos";"194"
"ALVORADA";"2005-07";"Delitos relacionados a armas e muniçoes";"14"
"ALVORADA";"2005-07";"Entorpecentes - Posse";"19"
"ALVORADA";"2005-07";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2005-07";"Estelionato";"14"
"ALVORADA";"2005-07";"Extorsão";"1"
"ALVORADA";"2005-07";"Furto de veículo";"10"
"ALVORADA";"2005-07";"Furtos";"260"
"ALVORADA";"2005-07";"Homicídio";"3"
"ALVORADA";"2005-07";"Roubo de veículo";"7"
"ALVORADA";"2005-07";"Roubos";"236"
"ALVORADA";"2005-08";"Delitos relacionados a armas e muniçoes";"14"
"ALVORADA";"2005-08";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2005-08";"Entorpecentes - Posse";"13"
"ALVORADA";"2005-08";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2005-08";"Estelionato";"18"
"ALVORADA";"2005-08";"Furto de veículo";"19"
"ALVORADA";"2005-08";"Furtos";"258"
"ALVORADA";"2005-08";"Homicídio";"2"
"ALVORADA";"2005-08";"Roubo de veículo";"7"
"ALVORADA";"2005-08";"Roubos";"155"
"ALVORADA";"2005-09";"Delitos relacionados a armas e muniçoes";"13"
"ALVORADA";"2005-09";"Entorpecentes - Posse";"11"
"ALVORADA";"2005-09";"Entorpecentes - Tráfico";"7"
"ALVORADA";"2005-09";"Estelionato";"14"
"ALVORADA";"2005-09";"Furto de veículo";"7"
"ALVORADA";"2005-09";"Furtos";"238"
"ALVORADA";"2005-09";"Homicídio";"4"
"ALVORADA";"2005-09";"Roubo de veículo";"13"
"ALVORADA";"2005-09";"Roubos";"168"
"ALVORADA";"2005-10";"Delitos relacionados a armas e muniçoes";"13"
"ALVORADA";"2005-10";"Entorpecentes - Posse";"10"
"ALVORADA";"2005-10";"Entorpecentes - Tráfico";"7"
"ALVORADA";"2005-10";"Estelionato";"11"
"ALVORADA";"2005-10";"Furto de veículo";"12"
"ALVORADA";"2005-10";"Furtos";"256"
"ALVORADA";"2005-10";"Homicídio";"2"
"ALVORADA";"2005-10";"Roubo de veículo";"18"
"ALVORADA";"2005-10";"Roubos";"163"
"ALVORADA";"2005-11";"Delitos relacionados a armas e muniçoes";"8"
"ALVORADA";"2005-11";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2005-11";"Entorpecentes - Posse";"6"
"ALVORADA";"2005-11";"Entorpecentes - Tráfico";"7"
"ALVORADA";"2005-11";"Estelionato";"22"
"ALVORADA";"2005-11";"Furto de veículo";"12"
"ALVORADA";"2005-11";"Furtos";"239"
"ALVORADA";"2005-11";"Homicídio";"4"
"ALVORADA";"2005-11";"Roubo de veículo";"10"
"ALVORADA";"2005-11";"Roubos";"136"
"ALVORADA";"2005-12";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2005-12";"Entorpecentes - Posse";"13"
"ALVORADA";"2005-12";"Entorpecentes - Tráfico";"9"
"ALVORADA";"2005-12";"Estelionato";"16"
"ALVORADA";"2005-12";"Extorsão";"1"
"ALVORADA";"2005-12";"Furto de veículo";"13"
"ALVORADA";"2005-12";"Furtos";"252"
"ALVORADA";"2005-12";"Homicídio";"5"
"ALVORADA";"2005-12";"Roubo de veículo";"7"
"ALVORADA";"2005-12";"Roubos";"191"
"AMARAL FERRADOR";"2005-01";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2005-01";"Estelionato";"1"
"AMARAL FERRADOR";"2005-01";"Furto de veículo";"1"
"AMARAL FERRADOR";"2005-01";"Furtos";"6"
"AMARAL FERRADOR";"2005-02";"Furto de veículo";"2"
"AMARAL FERRADOR";"2005-02";"Furtos";"1"
"AMARAL FERRADOR";"2005-03";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2005-03";"Furto de veículo";"1"
"AMARAL FERRADOR";"2005-03";"Furtos";"5"
"AMARAL FERRADOR";"2005-04";"Furtos";"4"
"AMARAL FERRADOR";"2005-05";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2005-05";"Furtos";"8"
"AMARAL FERRADOR";"2005-06";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2005-06";"Furtos";"5"
"AMARAL FERRADOR";"2005-07";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2005-07";"Furtos";"12"
"AMARAL FERRADOR";"2005-08";"Furto de veículo";"1"
"AMARAL FERRADOR";"2005-08";"Furtos";"7"
"AMARAL FERRADOR";"2005-09";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2005-09";"Furtos";"6"
"AMARAL FERRADOR";"2005-09";"Roubos";"1"
"AMARAL FERRADOR";"2005-10";"Furto de veículo";"1"
"AMARAL FERRADOR";"2005-10";"Furtos";"5"
"AMARAL FERRADOR";"2005-11";"Delitos relacionados a armas e muniçoes";"2"
"AMARAL FERRADOR";"2005-11";"Furtos";"7"
"AMARAL FERRADOR";"2005-11";"Roubos";"2"
"AMARAL FERRADOR";"2005-12";"Furto de veículo";"1"
"AMARAL FERRADOR";"2005-12";"Furtos";"7"
"AMETISTA DO SUL";"2005-01";"Furto de veículo";"1"
"AMETISTA DO SUL";"2005-01";"Furtos";"5"
"AMETISTA DO SUL";"2005-01";"Roubos";"1"
"AMETISTA DO SUL";"2005-02";"Furto de veículo";"1"
"AMETISTA DO SUL";"2005-02";"Furtos";"8"
"AMETISTA DO SUL";"2005-03";"Furtos";"6"
"AMETISTA DO SUL";"2005-04";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2005-04";"Furtos";"4"
"AMETISTA DO SUL";"2005-05";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2005-05";"Estelionato";"1"
"AMETISTA DO SUL";"2005-05";"Furto de veículo";"1"
"AMETISTA DO SUL";"2005-05";"Furtos";"9"
"AMETISTA DO SUL";"2005-06";"Furtos";"5"
"AMETISTA DO SUL";"2005-07";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2005-07";"Furto de veículo";"1"
"AMETISTA DO SUL";"2005-07";"Furtos";"8"
"AMETISTA DO SUL";"2005-08";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2005-08";"Estelionato";"1"
"AMETISTA DO SUL";"2005-08";"Furtos";"4"
"AMETISTA DO SUL";"2005-09";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2005-09";"Furto de veículo";"1"
"AMETISTA DO SUL";"2005-09";"Furtos";"4"
