"MUNICIPIO";"ANOMES";"FATO";"QTDE"
"ACEGUA";"2006-01";"Delitos relacionados a armas e muniçoes";"1"
"ACEGUA";"2006-01";"Furtos";"4"
"ACEGUA";"2006-02";"Furtos";"6"
"ACEGUA";"2006-03";"Estelionato";"1"
"ACEGUA";"2006-03";"Furtos";"5"
"ACEGUA";"2006-04";"Estelionato";"2"
"ACEGUA";"2006-04";"Furtos";"4"
"ACEGUA";"2006-05";"Estelionato";"1"
"ACEGUA";"2006-05";"Furtos";"2"
"ACEGUA";"2006-06";"Delitos relacionados a armas e muniçoes";"1"
"ACEGUA";"2006-06";"Furtos";"2"
"ACEGUA";"2006-07";"Estelionato";"1"
"ACEGUA";"2006-07";"Furtos";"4"
"ACEGUA";"2006-08";"Furtos";"2"
"ACEGUA";"2006-09";"Furtos";"3"
"ACEGUA";"2006-10";"Estelionato";"1"
"ACEGUA";"2006-10";"Furtos";"6"
"ACEGUA";"2006-10";"Roubos";"1"
"ACEGUA";"2006-11";"Estelionato";"5"
"ACEGUA";"2006-11";"Furtos";"2"
"ACEGUA";"2006-12";"Furtos";"2"
"AGUA SANTA";"2006-01";"Furtos";"2"
"AGUA SANTA";"2006-02";"Furtos";"4"
"AGUA SANTA";"2006-03";"Furtos";"4"
"AGUA SANTA";"2006-04";"Furto de veículo";"1"
"AGUA SANTA";"2006-04";"Furtos";"1"
"AGUA SANTA";"2006-05";"Furtos";"2"
"AGUA SANTA";"2006-06";"Furtos";"3"
"AGUA SANTA";"2006-07";"Furto de veículo";"1"
"AGUA SANTA";"2006-07";"Furtos";"3"
"AGUA SANTA";"2006-08";"Delitos relacionados a armas e muniçoes";"1"
"AGUA SANTA";"2006-08";"Furto de veículo";"2"
"AGUA SANTA";"2006-08";"Furtos";"3"
"AGUA SANTA";"2006-09";"Furtos";"9"
"AGUA SANTA";"2006-10";"Furtos";"1"
"AGUA SANTA";"2006-11";"Entorpecentes - Tráfico";"1"
"AGUA SANTA";"2006-12";"Furtos";"1"
"AGUDO";"2006-01";"Estelionato";"1"
"AGUDO";"2006-01";"Furtos";"14"
"AGUDO";"2006-02";"Delitos relacionados a armas e muniçoes";"1"
"AGUDO";"2006-02";"Estelionato";"4"
"AGUDO";"2006-02";"Furtos";"7"
"AGUDO";"2006-03";"Estelionato";"3"
"AGUDO";"2006-03";"Furto de veículo";"1"
"AGUDO";"2006-03";"Furtos";"19"
"AGUDO";"2006-03";"Roubos";"2"
"AGUDO";"2006-04";"Delitos relacionados a armas e muniçoes";"2"
"AGUDO";"2006-04";"Estelionato";"2"
"AGUDO";"2006-04";"Furtos";"18"
"AGUDO";"2006-04";"Roubos";"3"
"AGUDO";"2006-05";"Estelionato";"3"
"AGUDO";"2006-05";"Furto de veículo";"1"
"AGUDO";"2006-05";"Furtos";"12"
"AGUDO";"2006-05";"Roubos";"2"
"AGUDO";"2006-06";"Estelionato";"2"
"AGUDO";"2006-06";"Furtos";"20"
"AGUDO";"2006-06";"Roubos";"2"
"AGUDO";"2006-07";"Estelionato";"1"
"AGUDO";"2006-07";"Furtos";"15"
"AGUDO";"2006-07";"Roubos";"1"
"AGUDO";"2006-08";"Delitos relacionados a armas e muniçoes";"1"
"AGUDO";"2006-08";"Estelionato";"1"
"AGUDO";"2006-08";"Furtos";"26"
"AGUDO";"2006-08";"Roubos";"2"
"AGUDO";"2006-09";"Delitos relacionados a armas e muniçoes";"1"
"AGUDO";"2006-09";"Estelionato";"1"
"AGUDO";"2006-09";"Furtos";"13"
"AGUDO";"2006-09";"Latrocínio";"1"
"AGUDO";"2006-09";"Roubos";"1"
"AGUDO";"2006-10";"Delitos relacionados a armas e muniçoes";"1"
"AGUDO";"2006-10";"Estelionato";"3"
"AGUDO";"2006-10";"Furtos";"15"
"AGUDO";"2006-11";"Furtos";"11"
"AGUDO";"2006-11";"Roubos";"1"
"AGUDO";"2006-12";"Estelionato";"3"
"AGUDO";"2006-12";"Furtos";"10"
"AJURICABA";"2006-01";"Furtos";"2"
"AJURICABA";"2006-02";"Delitos relacionados a armas e muniçoes";"1"
"AJURICABA";"2006-02";"Estelionato";"2"
"AJURICABA";"2006-02";"Furtos";"9"
"AJURICABA";"2006-03";"Delitos relacionados a armas e muniçoes";"1"
"AJURICABA";"2006-03";"Estelionato";"1"
"AJURICABA";"2006-03";"Furto de veículo";"1"
"AJURICABA";"2006-03";"Furtos";"2"
"AJURICABA";"2006-03";"Roubos";"1"
"AJURICABA";"2006-04";"Estelionato";"2"
"AJURICABA";"2006-04";"Furtos";"3"
"AJURICABA";"2006-05";"Furto de veículo";"1"
"AJURICABA";"2006-05";"Furtos";"4"
"AJURICABA";"2006-06";"Delitos relacionados a armas e muniçoes";"2"
"AJURICABA";"2006-06";"Estelionato";"1"
"AJURICABA";"2006-06";"Furtos";"5"
"AJURICABA";"2006-06";"Roubos";"1"
"AJURICABA";"2006-07";"Delitos relacionados a armas e muniçoes";"1"
"AJURICABA";"2006-07";"Estelionato";"1"
"AJURICABA";"2006-07";"Furto de veículo";"2"
"AJURICABA";"2006-07";"Furtos";"10"
"AJURICABA";"2006-08";"Delitos relacionados a armas e muniçoes";"1"
"AJURICABA";"2006-08";"Estelionato";"1"
"AJURICABA";"2006-08";"Furtos";"4"
"AJURICABA";"2006-09";"Furto de veículo";"1"
"AJURICABA";"2006-09";"Furtos";"5"
"AJURICABA";"2006-10";"Furtos";"8"
"AJURICABA";"2006-11";"Delitos relacionados a armas e muniçoes";"1"
"AJURICABA";"2006-11";"Estelionato";"1"
"AJURICABA";"2006-11";"Furtos";"2"
"AJURICABA";"2006-12";"Delitos relacionados a armas e muniçoes";"1"
"AJURICABA";"2006-12";"Furtos";"5"
"ALECRIM";"2006-01";"Delitos relacionados a armas e muniçoes";"2"
"ALECRIM";"2006-01";"Estelionato";"1"
"ALECRIM";"2006-01";"Furtos";"5"
"ALECRIM";"2006-02";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2006-02";"Furtos";"7"
"ALECRIM";"2006-03";"Delitos relacionados a armas e muniçoes";"2"
"ALECRIM";"2006-03";"Furtos";"4"
"ALECRIM";"2006-04";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2006-04";"Furtos";"9"
"ALECRIM";"2006-05";"Furtos";"8"
"ALECRIM";"2006-06";"Furtos";"5"
"ALECRIM";"2006-07";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2006-07";"Furtos";"7"
"ALECRIM";"2006-08";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2006-08";"Furtos";"12"
"ALECRIM";"2006-09";"Estelionato";"1"
"ALECRIM";"2006-09";"Furtos";"4"
"ALECRIM";"2006-10";"Delitos relacionados a armas e muniçoes";"1"
"ALECRIM";"2006-10";"Furtos";"6"
"ALECRIM";"2006-11";"Furtos";"9"
"ALECRIM";"2006-12";"Furto de veículo";"1"
"ALECRIM";"2006-12";"Furtos";"10"
"ALEGRETE";"2006-01";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2006-01";"Entorpecentes - Posse";"4"
"ALEGRETE";"2006-01";"Estelionato";"5"
"ALEGRETE";"2006-01";"Extorsão";"1"
"ALEGRETE";"2006-01";"Furto de veículo";"2"
"ALEGRETE";"2006-01";"Furtos";"139"
"ALEGRETE";"2006-01";"Roubos";"14"
"ALEGRETE";"2006-02";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2006-02";"Entorpecentes - Posse";"3"
"ALEGRETE";"2006-02";"Estelionato";"14"
"ALEGRETE";"2006-02";"Extorsão";"2"
"ALEGRETE";"2006-02";"Furto de veículo";"4"
"ALEGRETE";"2006-02";"Furtos";"147"
"ALEGRETE";"2006-02";"Homicídio";"1"
"ALEGRETE";"2006-02";"Roubos";"11"
"ALEGRETE";"2006-03";"Delitos relacionados a armas e muniçoes";"5"
"ALEGRETE";"2006-03";"Entorpecentes - Posse";"4"
"ALEGRETE";"2006-03";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2006-03";"Estelionato";"9"
"ALEGRETE";"2006-03";"Furtos";"155"
"ALEGRETE";"2006-03";"Homicídio";"2"
"ALEGRETE";"2006-03";"Roubo de veículo";"1"
"ALEGRETE";"2006-03";"Roubos";"20"
"ALEGRETE";"2006-04";"Delitos relacionados a armas e muniçoes";"11"
"ALEGRETE";"2006-04";"Entorpecentes - Posse";"11"
"ALEGRETE";"2006-04";"Estelionato";"9"
"ALEGRETE";"2006-04";"Furto de veículo";"1"
"ALEGRETE";"2006-04";"Furtos";"160"
"ALEGRETE";"2006-04";"Roubos";"31"
"ALEGRETE";"2006-05";"Delitos relacionados a armas e muniçoes";"9"
"ALEGRETE";"2006-05";"Entorpecentes - Posse";"9"
"ALEGRETE";"2006-05";"Estelionato";"8"
"ALEGRETE";"2006-05";"Furto de veículo";"2"
"ALEGRETE";"2006-05";"Furtos";"132"
"ALEGRETE";"2006-05";"Roubo de veículo";"1"
"ALEGRETE";"2006-05";"Roubos";"21"
"ALEGRETE";"2006-06";"Delitos relacionados a armas e muniçoes";"5"
"ALEGRETE";"2006-06";"Entorpecentes - Posse";"6"
"ALEGRETE";"2006-06";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2006-06";"Estelionato";"6"
"ALEGRETE";"2006-06";"Furtos";"119"
"ALEGRETE";"2006-06";"Homicídio";"1"
"ALEGRETE";"2006-06";"Roubos";"17"
"ALEGRETE";"2006-07";"Delitos relacionados a armas e muniçoes";"9"
"ALEGRETE";"2006-07";"Entorpecentes - Posse";"7"
"ALEGRETE";"2006-07";"Estelionato";"6"
"ALEGRETE";"2006-07";"Extorsão";"1"
"ALEGRETE";"2006-07";"Furto de veículo";"4"
"ALEGRETE";"2006-07";"Furtos";"126"
"ALEGRETE";"2006-07";"Latrocínio";"1"
"ALEGRETE";"2006-07";"Roubo de veículo";"4"
"ALEGRETE";"2006-07";"Roubos";"19"
"ALEGRETE";"2006-08";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2006-08";"Entorpecentes - Posse";"7"
"ALEGRETE";"2006-08";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2006-08";"Estelionato";"11"
"ALEGRETE";"2006-08";"Furto de veículo";"4"
"ALEGRETE";"2006-08";"Furtos";"169"
"ALEGRETE";"2006-08";"Roubos";"22"
"ALEGRETE";"2006-09";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2006-09";"Entorpecentes - Posse";"7"
"ALEGRETE";"2006-09";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2006-09";"Estelionato";"4"
"ALEGRETE";"2006-09";"Extorsão";"1"
"ALEGRETE";"2006-09";"Furto de veículo";"5"
"ALEGRETE";"2006-09";"Furtos";"147"
"ALEGRETE";"2006-09";"Homicídio";"1"
"ALEGRETE";"2006-09";"Roubo de veículo";"1"
"ALEGRETE";"2006-09";"Roubos";"18"
"ALEGRETE";"2006-10";"Delitos relacionados a armas e muniçoes";"6"
"ALEGRETE";"2006-10";"Entorpecentes - Posse";"5"
"ALEGRETE";"2006-10";"Estelionato";"8"
"ALEGRETE";"2006-10";"Extorsão";"1"
"ALEGRETE";"2006-10";"Furto de veículo";"3"
"ALEGRETE";"2006-10";"Furtos";"132"
"ALEGRETE";"2006-10";"Homicídio";"2"
"ALEGRETE";"2006-10";"Roubos";"23"
"ALEGRETE";"2006-11";"Delitos relacionados a armas e muniçoes";"11"
"ALEGRETE";"2006-11";"Entorpecentes - Posse";"5"
"ALEGRETE";"2006-11";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2006-11";"Estelionato";"6"
"ALEGRETE";"2006-11";"Extorsão";"1"
"ALEGRETE";"2006-11";"Furto de veículo";"3"
"ALEGRETE";"2006-11";"Furtos";"143"
"ALEGRETE";"2006-11";"Roubo de veículo";"3"
"ALEGRETE";"2006-11";"Roubos";"20"
"ALEGRETE";"2006-12";"Delitos relacionados a armas e muniçoes";"10"
"ALEGRETE";"2006-12";"Entorpecentes - Posse";"3"
"ALEGRETE";"2006-12";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2006-12";"Estelionato";"8"
"ALEGRETE";"2006-12";"Extorsão";"5"
"ALEGRETE";"2006-12";"Furto de veículo";"2"
"ALEGRETE";"2006-12";"Furtos";"134"
"ALEGRETE";"2006-12";"Homicídio";"3"
"ALEGRETE";"2006-12";"Latrocínio";"1"
"ALEGRETE";"2006-12";"Roubo de veículo";"1"
"ALEGRETE";"2006-12";"Roubos";"34"
"ALEGRIA";"2006-01";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2006-01";"Estelionato";"1"
"ALEGRIA";"2006-01";"Furtos";"7"
"ALEGRIA";"2006-02";"Furto de veículo";"1"
"ALEGRIA";"2006-02";"Furtos";"5"
"ALEGRIA";"2006-03";"Furtos";"8"
"ALEGRIA";"2006-03";"Roubos";"2"
"ALEGRIA";"2006-04";"Furtos";"3"
"ALEGRIA";"2006-04";"Roubos";"1"
"ALEGRIA";"2006-05";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2006-05";"Furtos";"1"
"ALEGRIA";"2006-06";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2006-06";"Furtos";"5"
"ALEGRIA";"2006-08";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2006-08";"Furtos";"1"
"ALEGRIA";"2006-09";"Furtos";"6"
"ALEGRIA";"2006-10";"Furtos";"6"
"ALEGRIA";"2006-11";"Furtos";"9"
"ALEGRIA";"2006-12";"Furtos";"7"
"ALMIRANTE TAMANDARE DO SUL";"2006-01";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2006-02";"Furto de veículo";"2"
"ALMIRANTE TAMANDARE DO SUL";"2006-02";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2006-03";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2006-04";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2006-05";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2006-06";"Furtos";"4"
"ALMIRANTE TAMANDARE DO SUL";"2006-07";"Furtos";"7"
"ALMIRANTE TAMANDARE DO SUL";"2006-08";"Estelionato";"1"
"ALMIRANTE TAMANDARE DO SUL";"2006-08";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2006-09";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2006-10";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2006-11";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2006-12";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2006-12";"Roubos";"1"
"ALPESTRE";"2006-01";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2006-01";"Furtos";"9"
"ALPESTRE";"2006-02";"Furtos";"4"
"ALPESTRE";"2006-02";"Homicídio";"1"
"ALPESTRE";"2006-03";"Delitos relacionados a armas e muniçoes";"7"
"ALPESTRE";"2006-03";"Furtos";"5"
"ALPESTRE";"2006-03";"Homicídio";"1"
"ALPESTRE";"2006-04";"Furtos";"6"
"ALPESTRE";"2006-05";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2006-05";"Estelionato";"1"
"ALPESTRE";"2006-05";"Furtos";"1"
"ALPESTRE";"2006-05";"Homicídio";"1"
"ALPESTRE";"2006-06";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2006-06";"Furtos";"5"
"ALPESTRE";"2006-07";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2006-07";"Estelionato";"1"
"ALPESTRE";"2006-07";"Furtos";"5"
"ALPESTRE";"2006-07";"Homicídio";"1"
"ALPESTRE";"2006-07";"Roubos";"1"
"ALPESTRE";"2006-08";"Furto de veículo";"1"
"ALPESTRE";"2006-08";"Furtos";"1"
"ALPESTRE";"2006-09";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2006-09";"Furtos";"2"
"ALPESTRE";"2006-10";"Delitos relacionados a armas e muniçoes";"4"
"ALPESTRE";"2006-10";"Furtos";"6"
"ALPESTRE";"2006-11";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2006-11";"Furtos";"5"
"ALPESTRE";"2006-12";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2006-12";"Entorpecentes - Posse";"1"
"ALPESTRE";"2006-12";"Furtos";"2"
"ALTO ALEGRE";"2006-01";"Furtos";"1"
"ALTO ALEGRE";"2006-02";"Furtos";"1"
"ALTO ALEGRE";"2006-03";"Furtos";"2"
"ALTO ALEGRE";"2006-04";"Estelionato";"1"
"ALTO ALEGRE";"2006-04";"Furtos";"1"
"ALTO ALEGRE";"2006-05";"Furtos";"1"
"ALTO ALEGRE";"2006-05";"Homicídio";"1"
"ALTO ALEGRE";"2006-06";"Furtos";"1"
"ALTO ALEGRE";"2006-07";"Furtos";"1"
"ALTO ALEGRE";"2006-08";"Furtos";"2"
"ALTO ALEGRE";"2006-09";"Furtos";"1"
"ALTO ALEGRE";"2006-11";"Furtos";"2"
"ALTO FELIZ";"2006-01";"Furtos";"1"
"ALTO FELIZ";"2006-02";"Furtos";"3"
"ALTO FELIZ";"2006-03";"Roubo de veículo";"1"
"ALTO FELIZ";"2006-04";"Furtos";"1"
"ALTO FELIZ";"2006-05";"Furtos";"1"
"ALTO FELIZ";"2006-06";"Estelionato";"1"
"ALTO FELIZ";"2006-06";"Furtos";"2"
"ALTO FELIZ";"2006-07";"Furtos";"1"
"ALTO FELIZ";"2006-08";"Furtos";"1"
"ALTO FELIZ";"2006-09";"Entorpecentes - Posse";"1"
"ALTO FELIZ";"2006-10";"Furtos";"3"
"ALTO FELIZ";"2006-11";"Estelionato";"1"
"ALTO FELIZ";"2006-11";"Furtos";"1"
"ALTO FELIZ";"2006-12";"Furtos";"1"
"ALVORADA";"2006-01";"Delitos relacionados a armas e muniçoes";"11"
"ALVORADA";"2006-01";"Entorpecentes - Posse";"6"
"ALVORADA";"2006-01";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2006-01";"Estelionato";"16"
"ALVORADA";"2006-01";"Extorsão";"1"
"ALVORADA";"2006-01";"Furto de veículo";"11"
"ALVORADA";"2006-01";"Furtos";"260"
"ALVORADA";"2006-01";"Homicídio";"8"
"ALVORADA";"2006-01";"Roubo de veículo";"9"
"ALVORADA";"2006-01";"Roubos";"190"
"ALVORADA";"2006-02";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2006-02";"Entorpecentes - Posse";"8"
"ALVORADA";"2006-02";"Entorpecentes - Tráfico";"6"
"ALVORADA";"2006-02";"Estelionato";"19"
"ALVORADA";"2006-02";"Extorsão";"1"
"ALVORADA";"2006-02";"Furto de veículo";"11"
"ALVORADA";"2006-02";"Furtos";"274"
"ALVORADA";"2006-02";"Homicídio";"5"
"ALVORADA";"2006-02";"Roubo de veículo";"13"
"ALVORADA";"2006-02";"Roubos";"185"
"ALVORADA";"2006-03";"Delitos relacionados a armas e muniçoes";"18"
"ALVORADA";"2006-03";"Entorpecentes - Posse";"20"
"ALVORADA";"2006-03";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2006-03";"Estelionato";"15"
"ALVORADA";"2006-03";"Furto de veículo";"21"
"ALVORADA";"2006-03";"Furtos";"275"
"ALVORADA";"2006-03";"Homicídio";"5"
"ALVORADA";"2006-03";"Latrocínio";"2"
"ALVORADA";"2006-03";"Roubo de veículo";"9"
"ALVORADA";"2006-03";"Roubos";"143"
"ALVORADA";"2006-04";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2006-04";"Entorpecentes - Posse";"6"
"ALVORADA";"2006-04";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2006-04";"Estelionato";"17"
"ALVORADA";"2006-04";"Furto de veículo";"19"
"ALVORADA";"2006-04";"Furtos";"241"
"ALVORADA";"2006-04";"Homicídio";"6"
"ALVORADA";"2006-04";"Roubo de veículo";"11"
"ALVORADA";"2006-04";"Roubos";"226"
"ALVORADA";"2006-05";"Delitos relacionados a armas e muniçoes";"4"
"ALVORADA";"2006-05";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2006-05";"Entorpecentes - Posse";"8"
"ALVORADA";"2006-05";"Entorpecentes - Tráfico";"6"
"ALVORADA";"2006-05";"Estelionato";"23"
"ALVORADA";"2006-05";"Extorsão";"1"
"ALVORADA";"2006-05";"Furto de veículo";"9"
"ALVORADA";"2006-05";"Furtos";"244"
"ALVORADA";"2006-05";"Homicídio";"2"
"ALVORADA";"2006-05";"Roubo de veículo";"8"
"ALVORADA";"2006-05";"Roubos";"233"
"ALVORADA";"2006-06";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2006-06";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2006-06";"Entorpecentes - Posse";"8"
"ALVORADA";"2006-06";"Entorpecentes - Tráfico";"5"
"ALVORADA";"2006-06";"Estelionato";"11"
"ALVORADA";"2006-06";"Furto de veículo";"17"
"ALVORADA";"2006-06";"Furtos";"268"
"ALVORADA";"2006-06";"Homicídio";"4"
"ALVORADA";"2006-06";"Roubo de veículo";"12"
"ALVORADA";"2006-06";"Roubos";"178"
"ALVORADA";"2006-07";"Delitos relacionados a armas e muniçoes";"9"
"ALVORADA";"2006-07";"Entorpecentes - Posse";"7"
"ALVORADA";"2006-07";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2006-07";"Estelionato";"8"
"ALVORADA";"2006-07";"Extorsão";"1"
"ALVORADA";"2006-07";"Furto de veículo";"25"
"ALVORADA";"2006-07";"Furtos";"229"
"ALVORADA";"2006-07";"Homicídio";"5"
"ALVORADA";"2006-07";"Latrocínio";"1"
"ALVORADA";"2006-07";"Roubo de veículo";"10"
"ALVORADA";"2006-07";"Roubos";"203"
"ALVORADA";"2006-08";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2006-08";"Entorpecentes - Posse";"7"
"ALVORADA";"2006-08";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2006-08";"Estelionato";"12"
"ALVORADA";"2006-08";"Furto de veículo";"21"
"ALVORADA";"2006-08";"Furtos";"247"
"ALVORADA";"2006-08";"Homicídio";"2"
"ALVORADA";"2006-08";"Roubo de veículo";"15"
"ALVORADA";"2006-08";"Roubos";"232"
"ALVORADA";"2006-09";"Delitos relacionados a armas e muniçoes";"9"
"ALVORADA";"2006-09";"Entorpecentes - Posse";"6"
"ALVORADA";"2006-09";"Entorpecentes - Tráfico";"5"
"ALVORADA";"2006-09";"Estelionato";"21"
"ALVORADA";"2006-09";"Furto de veículo";"11"
"ALVORADA";"2006-09";"Furtos";"273"
"ALVORADA";"2006-09";"Homicídio";"2"
"ALVORADA";"2006-09";"Latrocínio";"1"
"ALVORADA";"2006-09";"Roubo de veículo";"11"
"ALVORADA";"2006-09";"Roubos";"213"
"ALVORADA";"2006-10";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2006-10";"Entorpecentes - Posse";"4"
"ALVORADA";"2006-10";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2006-10";"Estelionato";"32"
"ALVORADA";"2006-10";"Furto de veículo";"10"
"ALVORADA";"2006-10";"Furtos";"236"
"ALVORADA";"2006-10";"Homicídio";"6"
"ALVORADA";"2006-10";"Roubo de veículo";"17"
"ALVORADA";"2006-10";"Roubos";"204"
"ALVORADA";"2006-11";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2006-11";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2006-11";"Entorpecentes - Posse";"1"
"ALVORADA";"2006-11";"Entorpecentes - Tráfico";"5"
"ALVORADA";"2006-11";"Estelionato";"12"
"ALVORADA";"2006-11";"Furto de veículo";"9"
"ALVORADA";"2006-11";"Furtos";"188"
"ALVORADA";"2006-11";"Homicídio";"6"
"ALVORADA";"2006-11";"Roubo de veículo";"14"
"ALVORADA";"2006-11";"Roubos";"153"
"ALVORADA";"2006-12";"Delitos relacionados a armas e muniçoes";"15"
"ALVORADA";"2006-12";"Entorpecentes - Posse";"3"
"ALVORADA";"2006-12";"Estelionato";"24"
"ALVORADA";"2006-12";"Extorsão";"1"
"ALVORADA";"2006-12";"Furto de veículo";"10"
"ALVORADA";"2006-12";"Furtos";"225"
"ALVORADA";"2006-12";"Homicídio";"6"
"ALVORADA";"2006-12";"Latrocínio";"1"
"ALVORADA";"2006-12";"Roubo de veículo";"16"
"ALVORADA";"2006-12";"Roubos";"188"
"AMARAL FERRADOR";"2006-01";"Furtos";"6"
"AMARAL FERRADOR";"2006-02";"Furtos";"3"
"AMARAL FERRADOR";"2006-02";"Roubos";"1"
"AMARAL FERRADOR";"2006-03";"Delitos relacionados a armas e muniçoes";"2"
"AMARAL FERRADOR";"2006-03";"Furtos";"5"
"AMARAL FERRADOR";"2006-04";"Furto de veículo";"2"
"AMARAL FERRADOR";"2006-04";"Furtos";"10"
"AMARAL FERRADOR";"2006-04";"Roubos";"2"
"AMARAL FERRADOR";"2006-05";"Furto de veículo";"1"
"AMARAL FERRADOR";"2006-05";"Furtos";"8"
"AMARAL FERRADOR";"2006-06";"Furto de veículo";"1"
"AMARAL FERRADOR";"2006-06";"Furtos";"7"
"AMARAL FERRADOR";"2006-07";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2006-07";"Furtos";"11"
"AMARAL FERRADOR";"2006-07";"Homicídio";"1"
"AMARAL FERRADOR";"2006-07";"Roubos";"1"
"AMARAL FERRADOR";"2006-08";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2006-08";"Furtos";"20"
"AMARAL FERRADOR";"2006-08";"Roubos";"1"
"AMARAL FERRADOR";"2006-09";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2006-09";"Furto de veículo";"1"
"AMARAL FERRADOR";"2006-09";"Furtos";"16"
"AMARAL FERRADOR";"2006-10";"Furto de veículo";"1"
"AMARAL FERRADOR";"2006-10";"Furtos";"13"
"AMARAL FERRADOR";"2006-11";"Furto de veículo";"1"
"AMARAL FERRADOR";"2006-11";"Furtos";"6"
"AMARAL FERRADOR";"2006-12";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2006-12";"Furtos";"5"
"AMARAL FERRADOR";"2006-12";"Roubos";"1"
"AMETISTA DO SUL";"2006-01";"Estelionato";"1"
"AMETISTA DO SUL";"2006-01";"Furto de veículo";"1"
"AMETISTA DO SUL";"2006-01";"Furtos";"15"
"AMETISTA DO SUL";"2006-02";"Furtos";"3"
"AMETISTA DO SUL";"2006-02";"Roubos";"1"
"AMETISTA DO SUL";"2006-03";"Delitos relacionados a armas e muniçoes";"2"
"AMETISTA DO SUL";"2006-03";"Furto de veículo";"1"
"AMETISTA DO SUL";"2006-03";"Furtos";"10"
"AMETISTA DO SUL";"2006-04";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2006-04";"Entorpecentes - Tráfico";"1"
"AMETISTA DO SUL";"2006-04";"Estelionato";"1"
"AMETISTA DO SUL";"2006-04";"Furtos";"6"
"AMETISTA DO SUL";"2006-05";"Furtos";"5"
"AMETISTA DO SUL";"2006-06";"Entorpecentes - Tráfico";"1"
"AMETISTA DO SUL";"2006-06";"Estelionato";"1"
"AMETISTA DO SUL";"2006-06";"Furto de veículo";"1"
"AMETISTA DO SUL";"2006-06";"Furtos";"9"
"AMETISTA DO SUL";"2006-06";"Roubo de veículo";"1"
"AMETISTA DO SUL";"2006-07";"Delitos relacionados a armas e muniçoes";"2"
"AMETISTA DO SUL";"2006-07";"Furto de veículo";"4"
"AMETISTA DO SUL";"2006-07";"Furtos";"9"
"AMETISTA DO SUL";"2006-07";"Homicídio";"1"
