"MUNICIPIO";"ANOMES";"FATO";"QTDE"
"ALEGRETE";"2008-03";"Roubos";"10"
"ALEGRETE";"2008-04";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2008-04";"Entorpecentes - Posse";"5"
"ALEGRETE";"2008-04";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2008-04";"Estelionato";"6"
"ALEGRETE";"2008-04";"Extorsão";"2"
"ALEGRETE";"2008-04";"Furto de veículo";"2"
"ALEGRETE";"2008-04";"Furtos";"98"
"ALEGRETE";"2008-04";"Homicídio";"1"
"ALEGRETE";"2008-04";"Roubos";"26"
"ALEGRETE";"2008-05";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2008-05";"Entorpecentes - Posse";"4"
"ALEGRETE";"2008-05";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2008-05";"Estelionato";"6"
"ALEGRETE";"2008-05";"Furto de veículo";"2"
"ALEGRETE";"2008-05";"Furtos";"120"
"ALEGRETE";"2008-05";"Roubo de veículo";"2"
"ALEGRETE";"2008-05";"Roubos";"25"
"ALEGRETE";"2008-06";"Delitos relacionados a armas e muniçoes";"9"
"ALEGRETE";"2008-06";"Entorpecentes - Posse";"4"
"ALEGRETE";"2008-06";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2008-06";"Estelionato";"2"
"ALEGRETE";"2008-06";"Furto de veículo";"5"
"ALEGRETE";"2008-06";"Furtos";"115"
"ALEGRETE";"2008-06";"Roubo de veículo";"1"
"ALEGRETE";"2008-06";"Roubos";"18"
"ALEGRETE";"2008-07";"Delitos relacionados a armas e muniçoes";"3"
"ALEGRETE";"2008-07";"Entorpecentes - Posse";"11"
"ALEGRETE";"2008-07";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2008-07";"Estelionato";"7"
"ALEGRETE";"2008-07";"Furto de veículo";"3"
"ALEGRETE";"2008-07";"Furtos";"117"
"ALEGRETE";"2008-07";"Homicídio";"1"
"ALEGRETE";"2008-07";"Roubos";"18"
"ALEGRETE";"2008-08";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2008-08";"Entorpecentes - Posse";"6"
"ALEGRETE";"2008-08";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2008-08";"Estelionato";"7"
"ALEGRETE";"2008-08";"Furto de veículo";"5"
"ALEGRETE";"2008-08";"Furtos";"113"
"ALEGRETE";"2008-08";"Roubos";"15"
"ALEGRETE";"2008-09";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2008-09";"Entorpecentes - Posse";"5"
"ALEGRETE";"2008-09";"Entorpecentes - Tráfico";"6"
"ALEGRETE";"2008-09";"Estelionato";"5"
"ALEGRETE";"2008-09";"Furtos";"131"
"ALEGRETE";"2008-09";"Roubos";"19"
"ALEGRETE";"2008-10";"Delitos relacionados a armas e muniçoes";"7"
"ALEGRETE";"2008-10";"Entorpecentes - Posse";"6"
"ALEGRETE";"2008-10";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2008-10";"Estelionato";"3"
"ALEGRETE";"2008-10";"Furtos";"130"
"ALEGRETE";"2008-10";"Roubos";"19"
"ALEGRETE";"2008-11";"Delitos relacionados a armas e muniçoes";"4"
"ALEGRETE";"2008-11";"Entorpecentes - Posse";"8"
"ALEGRETE";"2008-11";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2008-11";"Estelionato";"9"
"ALEGRETE";"2008-11";"Extorsão";"1"
"ALEGRETE";"2008-11";"Furtos";"98"
"ALEGRETE";"2008-11";"Homicídio";"2"
"ALEGRETE";"2008-11";"Roubos";"8"
"ALEGRETE";"2008-12";"Delitos relacionados a armas e muniçoes";"2"
"ALEGRETE";"2008-12";"Delitos relacionados à corrupçao";"1"
"ALEGRETE";"2008-12";"Entorpecentes - Posse";"1"
"ALEGRETE";"2008-12";"Entorpecentes - Tráfico";"3"
"ALEGRETE";"2008-12";"Estelionato";"10"
"ALEGRETE";"2008-12";"Furto de veículo";"1"
"ALEGRETE";"2008-12";"Furtos";"117"
"ALEGRETE";"2008-12";"Homicídio";"1"
"ALEGRETE";"2008-12";"Roubos";"14"
"ALEGRIA";"2008-02";"Furtos";"3"
"ALEGRIA";"2008-03";"Furtos";"2"
"ALEGRIA";"2008-04";"Furtos";"5"
"ALEGRIA";"2008-05";"Furtos";"2"
"ALEGRIA";"2008-06";"Furtos";"3"
"ALEGRIA";"2008-07";"Delitos relacionados a armas e muniçoes";"2"
"ALEGRIA";"2008-07";"Furtos";"3"
"ALEGRIA";"2008-08";"Furtos";"3"
"ALEGRIA";"2008-09";"Furtos";"1"
"ALEGRIA";"2008-10";"Furtos";"5"
"ALEGRIA";"2008-11";"Delitos relacionados a armas e muniçoes";"1"
"ALEGRIA";"2008-11";"Furtos";"3"
"ALEGRIA";"2008-12";"Furtos";"4"
"ALMIRANTE TAMANDARE DO SUL";"2008-01";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2008-02";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2008-03";"Furtos";"5"
"ALMIRANTE TAMANDARE DO SUL";"2008-04";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2008-06";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2008-07";"Roubo de veículo";"1"
"ALMIRANTE TAMANDARE DO SUL";"2008-08";"Furtos";"6"
"ALMIRANTE TAMANDARE DO SUL";"2008-09";"Entorpecentes - Posse";"1"
"ALMIRANTE TAMANDARE DO SUL";"2008-09";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2008-10";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2008-11";"Estelionato";"1"
"ALMIRANTE TAMANDARE DO SUL";"2008-12";"Furtos";"1"
"ALPESTRE";"2008-01";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2008-01";"Estelionato";"1"
"ALPESTRE";"2008-01";"Furtos";"6"
"ALPESTRE";"2008-02";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2008-02";"Furtos";"7"
"ALPESTRE";"2008-03";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2008-03";"Estelionato";"1"
"ALPESTRE";"2008-03";"Furtos";"10"
"ALPESTRE";"2008-03";"Homicídio";"2"
"ALPESTRE";"2008-04";"Furtos";"4"
"ALPESTRE";"2008-04";"Roubos";"1"
"ALPESTRE";"2008-05";"Furtos";"9"
"ALPESTRE";"2008-06";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2008-06";"Estelionato";"6"
"ALPESTRE";"2008-06";"Furtos";"5"
"ALPESTRE";"2008-07";"Delitos relacionados a armas e muniçoes";"2"
"ALPESTRE";"2008-07";"Furtos";"10"
"ALPESTRE";"2008-07";"Homicídio";"1"
"ALPESTRE";"2008-08";"Estelionato";"1"
"ALPESTRE";"2008-08";"Furtos";"6"
"ALPESTRE";"2008-09";"Delitos relacionados a armas e muniçoes";"3"
"ALPESTRE";"2008-09";"Entorpecentes - Tráfico";"1"
"ALPESTRE";"2008-09";"Furtos";"14"
"ALPESTRE";"2008-10";"Furtos";"5"
"ALPESTRE";"2008-11";"Furtos";"3"
"ALPESTRE";"2008-11";"Roubos";"1"
"ALPESTRE";"2008-12";"Delitos relacionados a armas e muniçoes";"1"
"ALPESTRE";"2008-12";"Furtos";"3"
"ALPESTRE";"2008-12";"Homicídio";"1"
"ALTO ALEGRE";"2008-01";"Furtos";"3"
"ALTO ALEGRE";"2008-03";"Furtos";"1"
"ALTO ALEGRE";"2008-04";"Furtos";"1"
"ALTO ALEGRE";"2008-05";"Delitos relacionados a armas e muniçoes";"1"
"ALTO ALEGRE";"2008-05";"Furtos";"4"
"ALTO ALEGRE";"2008-07";"Furtos";"1"
"ALTO ALEGRE";"2008-09";"Delitos relacionados a armas e muniçoes";"2"
"ALTO ALEGRE";"2008-10";"Furtos";"1"
"ALTO ALEGRE";"2008-11";"Furtos";"3"
"ALTO ALEGRE";"2008-12";"Delitos relacionados a armas e muniçoes";"1"
"ALTO FELIZ";"2008-01";"Delitos relacionados a armas e muniçoes";"1"
"ALTO FELIZ";"2008-01";"Estelionato";"2"
"ALTO FELIZ";"2008-02";"Furtos";"2"
"ALTO FELIZ";"2008-07";"Furtos";"1"
"ALTO FELIZ";"2008-09";"Furtos";"1"
"ALTO FELIZ";"2008-09";"Roubos";"1"
"ALTO FELIZ";"2008-12";"Furtos";"1"
"ALVORADA";"2008-01";"Delitos relacionados a armas e muniçoes";"7"
"ALVORADA";"2008-01";"Entorpecentes - Posse";"13"
"ALVORADA";"2008-01";"Entorpecentes - Tráfico";"5"
"ALVORADA";"2008-01";"Estelionato";"14"
"ALVORADA";"2008-01";"Furto de veículo";"8"
"ALVORADA";"2008-01";"Furtos";"224"
"ALVORADA";"2008-01";"Homicídio";"5"
"ALVORADA";"2008-01";"Roubo de veículo";"20"
"ALVORADA";"2008-01";"Roubos";"236"
"ALVORADA";"2008-02";"Delitos relacionados a armas e muniçoes";"8"
"ALVORADA";"2008-02";"Entorpecentes - Posse";"8"
"ALVORADA";"2008-02";"Entorpecentes - Tráfico";"6"
"ALVORADA";"2008-02";"Estelionato";"24"
"ALVORADA";"2008-02";"Extorsão mediante sequestro";"1"
"ALVORADA";"2008-02";"Furto de veículo";"15"
"ALVORADA";"2008-02";"Furtos";"249"
"ALVORADA";"2008-02";"Homicídio";"4"
"ALVORADA";"2008-02";"Roubo de veículo";"17"
"ALVORADA";"2008-02";"Roubos";"210"
"ALVORADA";"2008-03";"Delitos relacionados a armas e muniçoes";"6"
"ALVORADA";"2008-03";"Entorpecentes - Posse";"9"
"ALVORADA";"2008-03";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2008-03";"Estelionato";"25"
"ALVORADA";"2008-03";"Furto de veículo";"13"
"ALVORADA";"2008-03";"Furtos";"252"
"ALVORADA";"2008-03";"Homicídio";"7"
"ALVORADA";"2008-03";"Latrocínio";"1"
"ALVORADA";"2008-03";"Roubo de veículo";"13"
"ALVORADA";"2008-03";"Roubos";"241"
"ALVORADA";"2008-04";"Delitos relacionados a armas e muniçoes";"10"
"ALVORADA";"2008-04";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2008-04";"Entorpecentes - Posse";"6"
"ALVORADA";"2008-04";"Entorpecentes - Tráfico";"5"
"ALVORADA";"2008-04";"Estelionato";"30"
"ALVORADA";"2008-04";"Extorsão";"1"
"ALVORADA";"2008-04";"Furto de veículo";"11"
"ALVORADA";"2008-04";"Furtos";"236"
"ALVORADA";"2008-04";"Homicídio";"5"
"ALVORADA";"2008-04";"Roubo de veículo";"24"
"ALVORADA";"2008-04";"Roubos";"208"
"ALVORADA";"2008-05";"Delitos relacionados a armas e muniçoes";"14"
"ALVORADA";"2008-05";"Entorpecentes - Posse";"2"
"ALVORADA";"2008-05";"Entorpecentes - Tráfico";"7"
"ALVORADA";"2008-05";"Estelionato";"7"
"ALVORADA";"2008-05";"Furto de veículo";"19"
"ALVORADA";"2008-05";"Furtos";"231"
"ALVORADA";"2008-05";"Homicídio";"7"
"ALVORADA";"2008-05";"Roubo de veículo";"26"
"ALVORADA";"2008-05";"Roubos";"177"
"ALVORADA";"2008-06";"Delitos relacionados a armas e muniçoes";"11"
"ALVORADA";"2008-06";"Entorpecentes - Posse";"7"
"ALVORADA";"2008-06";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2008-06";"Estelionato";"21"
"ALVORADA";"2008-06";"Extorsão";"1"
"ALVORADA";"2008-06";"Furto de veículo";"12"
"ALVORADA";"2008-06";"Furtos";"212"
"ALVORADA";"2008-06";"Homicídio";"2"
"ALVORADA";"2008-06";"Roubo de veículo";"17"
"ALVORADA";"2008-06";"Roubos";"211"
"ALVORADA";"2008-07";"Delitos relacionados a armas e muniçoes";"17"
"ALVORADA";"2008-07";"Entorpecentes - Posse";"7"
"ALVORADA";"2008-07";"Entorpecentes - Tráfico";"17"
"ALVORADA";"2008-07";"Estelionato";"18"
"ALVORADA";"2008-07";"Extorsão";"1"
"ALVORADA";"2008-07";"Furto de veículo";"12"
"ALVORADA";"2008-07";"Furtos";"243"
"ALVORADA";"2008-07";"Homicídio";"5"
"ALVORADA";"2008-07";"Roubo de veículo";"25"
"ALVORADA";"2008-07";"Roubos";"174"
"ALVORADA";"2008-08";"Delitos relacionados a armas e muniçoes";"8"
"ALVORADA";"2008-08";"Entorpecentes - Posse";"5"
"ALVORADA";"2008-08";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2008-08";"Estelionato";"19"
"ALVORADA";"2008-08";"Furto de veículo";"12"
"ALVORADA";"2008-08";"Furtos";"293"
"ALVORADA";"2008-08";"Homicídio";"7"
"ALVORADA";"2008-08";"Roubo de veículo";"23"
"ALVORADA";"2008-08";"Roubos";"251"
"ALVORADA";"2008-09";"Delitos relacionados a armas e muniçoes";"6"
"ALVORADA";"2008-09";"Entorpecentes - Posse";"6"
"ALVORADA";"2008-09";"Entorpecentes - Tráfico";"9"
"ALVORADA";"2008-09";"Estelionato";"19"
"ALVORADA";"2008-09";"Extorsão";"1"
"ALVORADA";"2008-09";"Furto de veículo";"15"
"ALVORADA";"2008-09";"Furtos";"313"
"ALVORADA";"2008-09";"Homicídio";"5"
"ALVORADA";"2008-09";"Roubo de veículo";"27"
"ALVORADA";"2008-09";"Roubos";"164"
"ALVORADA";"2008-10";"Delitos relacionados a armas e muniçoes";"11"
"ALVORADA";"2008-10";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2008-10";"Entorpecentes - Posse";"6"
"ALVORADA";"2008-10";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2008-10";"Estelionato";"10"
"ALVORADA";"2008-10";"Furto de veículo";"14"
"ALVORADA";"2008-10";"Furtos";"306"
"ALVORADA";"2008-10";"Homicídio";"8"
"ALVORADA";"2008-10";"Latrocínio";"1"
"ALVORADA";"2008-10";"Roubo de veículo";"19"
"ALVORADA";"2008-10";"Roubos";"191"
"ALVORADA";"2008-11";"Delitos relacionados a armas e muniçoes";"12"
"ALVORADA";"2008-11";"Delitos relacionados à corrupçao";"2"
"ALVORADA";"2008-11";"Entorpecentes - Posse";"8"
"ALVORADA";"2008-11";"Entorpecentes - Tráfico";"9"
"ALVORADA";"2008-11";"Estelionato";"17"
"ALVORADA";"2008-11";"Extorsão";"2"
"ALVORADA";"2008-11";"Furto de veículo";"11"
"ALVORADA";"2008-11";"Furtos";"246"
"ALVORADA";"2008-11";"Homicídio";"8"
"ALVORADA";"2008-11";"Roubo de veículo";"30"
"ALVORADA";"2008-11";"Roubos";"176"
"ALVORADA";"2008-12";"Delitos relacionados a armas e muniçoes";"9"
"ALVORADA";"2008-12";"Entorpecentes - Posse";"6"
"ALVORADA";"2008-12";"Entorpecentes - Tráfico";"12"
"ALVORADA";"2008-12";"Estelionato";"19"
"ALVORADA";"2008-12";"Extorsão";"1"
"ALVORADA";"2008-12";"Furto de veículo";"17"
"ALVORADA";"2008-12";"Furtos";"232"
"ALVORADA";"2008-12";"Homicídio";"7"
"ALVORADA";"2008-12";"Roubo de veículo";"22"
"ALVORADA";"2008-12";"Roubos";"155"
"AMARAL FERRADOR";"2008-01";"Furtos";"3"
"AMARAL FERRADOR";"2008-02";"Furtos";"4"
"AMARAL FERRADOR";"2008-03";"Estelionato";"2"
"AMARAL FERRADOR";"2008-03";"Furtos";"9"
"AMARAL FERRADOR";"2008-04";"Furtos";"4"
"AMARAL FERRADOR";"2008-04";"Roubo de veículo";"1"
"AMARAL FERRADOR";"2008-05";"Estelionato";"1"
"AMARAL FERRADOR";"2008-05";"Furtos";"2"
"AMARAL FERRADOR";"2008-05";"Roubos";"1"
"AMARAL FERRADOR";"2008-06";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2008-06";"Furtos";"1"
"AMARAL FERRADOR";"2008-07";"Furto de veículo";"1"
"AMARAL FERRADOR";"2008-07";"Furtos";"5"
"AMARAL FERRADOR";"2008-08";"Furtos";"6"
"AMARAL FERRADOR";"2008-09";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2008-09";"Furtos";"7"
"AMARAL FERRADOR";"2008-10";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2008-10";"Furtos";"1"
"AMARAL FERRADOR";"2008-10";"Roubos";"1"
"AMARAL FERRADOR";"2008-11";"Furtos";"4"
"AMARAL FERRADOR";"2008-12";"Delitos relacionados a armas e muniçoes";"1"
"AMARAL FERRADOR";"2008-12";"Furtos";"4"
"AMETISTA DO SUL";"2008-01";"Furtos";"15"
"AMETISTA DO SUL";"2008-01";"Roubos";"1"
"AMETISTA DO SUL";"2008-02";"Furtos";"16"
"AMETISTA DO SUL";"2008-03";"Estelionato";"1"
"AMETISTA DO SUL";"2008-03";"Furto de veículo";"1"
"AMETISTA DO SUL";"2008-03";"Furtos";"6"
"AMETISTA DO SUL";"2008-04";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2008-04";"Furtos";"6"
"AMETISTA DO SUL";"2008-05";"Estelionato";"1"
"AMETISTA DO SUL";"2008-05";"Furtos";"5"
"AMETISTA DO SUL";"2008-05";"Roubos";"1"
"AMETISTA DO SUL";"2008-06";"Furtos";"5"
"AMETISTA DO SUL";"2008-06";"Homicídio";"1"
"AMETISTA DO SUL";"2008-07";"Furtos";"13"
"AMETISTA DO SUL";"2008-08";"Furtos";"12"
"AMETISTA DO SUL";"2008-09";"Furto de veículo";"2"
"AMETISTA DO SUL";"2008-09";"Furtos";"10"
"AMETISTA DO SUL";"2008-10";"Delitos relacionados a armas e muniçoes";"1"
"AMETISTA DO SUL";"2008-10";"Furtos";"12"
"AMETISTA DO SUL";"2008-11";"Furto de veículo";"1"
"AMETISTA DO SUL";"2008-11";"Furtos";"6"
"AMETISTA DO SUL";"2008-12";"Furtos";"7"
"AMETISTA DO SUL";"2008-12";"Homicídio";"1"
"ANDRE DA ROCHA";"2008-01";"Delitos relacionados a armas e muniçoes";"1"
"ANDRE DA ROCHA";"2008-01";"Furtos";"4"
"ANDRE DA ROCHA";"2008-02";"Delitos relacionados a armas e muniçoes";"1"
"ANDRE DA ROCHA";"2008-02";"Furtos";"1"
"ANDRE DA ROCHA";"2008-03";"Furtos";"5"
"ANDRE DA ROCHA";"2008-03";"Roubos";"1"
"ANDRE DA ROCHA";"2008-04";"Homicídio";"1"
"ANDRE DA ROCHA";"2008-05";"Furtos";"1"
"ANDRE DA ROCHA";"2008-07";"Furtos";"3"
"ANDRE DA ROCHA";"2008-08";"Furtos";"1"
"ANDRE DA ROCHA";"2008-09";"Furtos";"1"
"ANDRE DA ROCHA";"2008-10";"Furtos";"3"
"ANDRE DA ROCHA";"2008-11";"Furtos";"1"
"ANDRE DA ROCHA";"2008-12";"Estelionato";"1"
"ANDRE DA ROCHA";"2008-12";"Furtos";"1"
"ANTA GORDA";"2008-01";"Entorpecentes - Posse";"1"
"ANTA GORDA";"2008-01";"Estelionato";"1"
"ANTA GORDA";"2008-01";"Furtos";"3"
"ANTA GORDA";"2008-02";"Furtos";"3"
"ANTA GORDA";"2008-03";"Delitos relacionados a armas e muniçoes";"1"
"ANTA GORDA";"2008-03";"Estelionato";"1"
"ANTA GORDA";"2008-03";"Furtos";"4"
"ANTA GORDA";"2008-04";"Furtos";"1"
"ANTA GORDA";"2008-05";"Furtos";"2"
"ANTA GORDA";"2008-06";"Estelionato";"1"
