"MUNICIPIO";"ANOMES";"FATO";"QTDE"
"ALEGRETE";"2002-01";"Roubo de veículo";"1"
"ALEGRETE";"2002-01";"Roubos";"25"
"ALEGRETE";"2002-02";"Entorpecentes - Posse";"10"
"ALEGRETE";"2002-02";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2002-02";"Estelionato";"5"
"ALEGRETE";"2002-02";"Furto de veículo";"4"
"ALEGRETE";"2002-02";"Furtos";"169"
"ALEGRETE";"2002-02";"Homicídio";"1"
"ALEGRETE";"2002-02";"Roubo de veículo";"1"
"ALEGRETE";"2002-02";"Roubos";"17"
"ALEGRETE";"2002-03";"Entorpecentes - Posse";"6"
"ALEGRETE";"2002-03";"Estelionato";"3"
"ALEGRETE";"2002-03";"Furtos";"171"
"ALEGRETE";"2002-03";"Homicídio";"4"
"ALEGRETE";"2002-03";"Roubos";"16"
"ALEGRETE";"2002-04";"Entorpecentes - Posse";"9"
"ALEGRETE";"2002-04";"Estelionato";"9"
"ALEGRETE";"2002-04";"Furto de veículo";"3"
"ALEGRETE";"2002-04";"Furtos";"162"
"ALEGRETE";"2002-04";"Homicídio";"2"
"ALEGRETE";"2002-04";"Roubos";"15"
"ALEGRETE";"2002-05";"Entorpecentes - Posse";"11"
"ALEGRETE";"2002-05";"Entorpecentes - Tráfico";"1"
"ALEGRETE";"2002-05";"Estelionato";"6"
"ALEGRETE";"2002-05";"Furto de veículo";"4"
"ALEGRETE";"2002-05";"Furtos";"153"
"ALEGRETE";"2002-05";"Roubos";"16"
"ALEGRETE";"2002-06";"Entorpecentes - Posse";"14"
"ALEGRETE";"2002-06";"Estelionato";"4"
"ALEGRETE";"2002-06";"Furto de veículo";"4"
"ALEGRETE";"2002-06";"Furtos";"161"
"ALEGRETE";"2002-06";"Homicídio";"2"
"ALEGRETE";"2002-06";"Roubos";"21"
"ALEGRETE";"2002-07";"Entorpecentes - Posse";"9"
"ALEGRETE";"2002-07";"Estelionato";"6"
"ALEGRETE";"2002-07";"Furto de veículo";"4"
"ALEGRETE";"2002-07";"Furtos";"165"
"ALEGRETE";"2002-07";"Homicídio";"3"
"ALEGRETE";"2002-07";"Roubos";"15"
"ALEGRETE";"2002-08";"Entorpecentes - Posse";"10"
"ALEGRETE";"2002-08";"Entorpecentes - Tráfico";"2"
"ALEGRETE";"2002-08";"Estelionato";"6"
"ALEGRETE";"2002-08";"Furto de veículo";"6"
"ALEGRETE";"2002-08";"Furtos";"169"
"ALEGRETE";"2002-08";"Homicídio";"2"
"ALEGRETE";"2002-08";"Roubo de veículo";"1"
"ALEGRETE";"2002-08";"Roubos";"27"
"ALEGRETE";"2002-09";"Entorpecentes - Posse";"8"
"ALEGRETE";"2002-09";"Estelionato";"8"
"ALEGRETE";"2002-09";"Furto de veículo";"3"
"ALEGRETE";"2002-09";"Furtos";"146"
"ALEGRETE";"2002-09";"Homicídio";"2"
"ALEGRETE";"2002-09";"Roubos";"18"
"ALEGRETE";"2002-10";"Entorpecentes - Posse";"8"
"ALEGRETE";"2002-10";"Estelionato";"5"
"ALEGRETE";"2002-10";"Extorsão";"1"
"ALEGRETE";"2002-10";"Furto de veículo";"7"
"ALEGRETE";"2002-10";"Furtos";"129"
"ALEGRETE";"2002-10";"Homicídio";"1"
"ALEGRETE";"2002-10";"Roubo de veículo";"1"
"ALEGRETE";"2002-10";"Roubos";"19"
"ALEGRETE";"2002-11";"Entorpecentes - Posse";"9"
"ALEGRETE";"2002-11";"Estelionato";"7"
"ALEGRETE";"2002-11";"Furtos";"129"
"ALEGRETE";"2002-11";"Homicídio";"1"
"ALEGRETE";"2002-11";"Roubo de veículo";"2"
"ALEGRETE";"2002-11";"Roubos";"16"
"ALEGRETE";"2002-12";"Entorpecentes - Posse";"10"
"ALEGRETE";"2002-12";"Estelionato";"7"
"ALEGRETE";"2002-12";"Furto de veículo";"6"
"ALEGRETE";"2002-12";"Furtos";"145"
"ALEGRETE";"2002-12";"Homicídio";"1"
"ALEGRETE";"2002-12";"Roubos";"19"
"ALEGRIA";"2002-01";"Roubos";"1"
"ALEGRIA";"2002-02";"Furtos";"1"
"ALEGRIA";"2002-03";"Furtos";"2"
"ALEGRIA";"2002-04";"Estelionato";"1"
"ALEGRIA";"2002-04";"Homicídio";"1"
"ALEGRIA";"2002-05";"Furtos";"3"
"ALEGRIA";"2002-06";"Furtos";"1"
"ALEGRIA";"2002-06";"Roubos";"1"
"ALEGRIA";"2002-09";"Furtos";"1"
"ALEGRIA";"2002-10";"Furtos";"5"
"ALEGRIA";"2002-11";"Furtos";"4"
"ALEGRIA";"2002-12";"Furtos";"4"
"ALMIRANTE TAMANDARE DO SUL";"2002-02";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2002-05";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2002-06";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2002-07";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2002-08";"Furtos";"2"
"ALMIRANTE TAMANDARE DO SUL";"2002-09";"Furtos";"1"
"ALMIRANTE TAMANDARE DO SUL";"2002-10";"Furtos";"3"
"ALMIRANTE TAMANDARE DO SUL";"2002-12";"Furtos";"3"
"ALPESTRE";"2002-01";"Furtos";"11"
"ALPESTRE";"2002-01";"Roubos";"1"
"ALPESTRE";"2002-02";"Furto de veículo";"1"
"ALPESTRE";"2002-02";"Furtos";"9"
"ALPESTRE";"2002-03";"Furtos";"9"
"ALPESTRE";"2002-03";"Homicídio";"1"
"ALPESTRE";"2002-04";"Furtos";"9"
"ALPESTRE";"2002-04";"Roubos";"2"
"ALPESTRE";"2002-05";"Furtos";"7"
"ALPESTRE";"2002-05";"Roubos";"2"
"ALPESTRE";"2002-06";"Roubos";"1"
"ALPESTRE";"2002-07";"Furtos";"8"
"ALPESTRE";"2002-07";"Roubos";"1"
"ALPESTRE";"2002-08";"Furtos";"8"
"ALPESTRE";"2002-08";"Roubos";"2"
"ALPESTRE";"2002-09";"Furtos";"8"
"ALPESTRE";"2002-10";"Furtos";"9"
"ALPESTRE";"2002-10";"Roubos";"2"
"ALPESTRE";"2002-11";"Furtos";"9"
"ALTO ALEGRE";"2002-03";"Furtos";"1"
"ALTO ALEGRE";"2002-06";"Furtos";"1"
"ALTO ALEGRE";"2002-06";"Roubos";"1"
"ALTO ALEGRE";"2002-10";"Furto de veículo";"2"
"ALTO ALEGRE";"2002-12";"Furtos";"2"
"ALTO FELIZ";"2002-01";"Estelionato";"1"
"ALTO FELIZ";"2002-01";"Furtos";"1"
"ALTO FELIZ";"2002-02";"Roubos";"1"
"ALTO FELIZ";"2002-03";"Furtos";"1"
"ALTO FELIZ";"2002-03";"Roubos";"1"
"ALTO FELIZ";"2002-04";"Roubos";"1"
"ALTO FELIZ";"2002-11";"Estelionato";"1"
"ALTO FELIZ";"2002-11";"Furtos";"4"
"ALTO FELIZ";"2002-12";"Furtos";"1"
"ALTO FELIZ";"2002-12";"Roubos";"1"
"ALVORADA";"2002-01";"Entorpecentes - Posse";"3"
"ALVORADA";"2002-01";"Entorpecentes - Tráfico";"1"
"ALVORADA";"2002-01";"Estelionato";"14"
"ALVORADA";"2002-01";"Extorsão";"1"
"ALVORADA";"2002-01";"Furto de veículo";"13"
"ALVORADA";"2002-01";"Furtos";"312"
"ALVORADA";"2002-01";"Homicídio";"4"
"ALVORADA";"2002-01";"Latrocínio";"1"
"ALVORADA";"2002-01";"Roubo de veículo";"9"
"ALVORADA";"2002-01";"Roubos";"210"
"ALVORADA";"2002-02";"Entorpecentes - Posse";"28"
"ALVORADA";"2002-02";"Entorpecentes - Tráfico";"7"
"ALVORADA";"2002-02";"Estelionato";"8"
"ALVORADA";"2002-02";"Furto de veículo";"13"
"ALVORADA";"2002-02";"Furtos";"258"
"ALVORADA";"2002-02";"Homicídio";"10"
"ALVORADA";"2002-02";"Roubo de veículo";"9"
"ALVORADA";"2002-02";"Roubos";"158"
"ALVORADA";"2002-03";"Entorpecentes - Posse";"25"
"ALVORADA";"2002-03";"Entorpecentes - Tráfico";"8"
"ALVORADA";"2002-03";"Estelionato";"7"
"ALVORADA";"2002-03";"Extorsão";"3"
"ALVORADA";"2002-03";"Furto de veículo";"21"
"ALVORADA";"2002-03";"Furtos";"280"
"ALVORADA";"2002-03";"Homicídio";"4"
"ALVORADA";"2002-03";"Roubo de veículo";"7"
"ALVORADA";"2002-03";"Roubos";"211"
"ALVORADA";"2002-04";"Entorpecentes - Posse";"27"
"ALVORADA";"2002-04";"Entorpecentes - Tráfico";"6"
"ALVORADA";"2002-04";"Estelionato";"14"
"ALVORADA";"2002-04";"Extorsão mediante sequestro";"1"
"ALVORADA";"2002-04";"Furto de veículo";"24"
"ALVORADA";"2002-04";"Furtos";"282"
"ALVORADA";"2002-04";"Homicídio";"10"
"ALVORADA";"2002-04";"Roubo de veículo";"10"
"ALVORADA";"2002-04";"Roubos";"196"
"ALVORADA";"2002-05";"Entorpecentes - Posse";"28"
"ALVORADA";"2002-05";"Estelionato";"12"
"ALVORADA";"2002-05";"Furto de veículo";"19"
"ALVORADA";"2002-05";"Furtos";"321"
"ALVORADA";"2002-05";"Homicídio";"7"
"ALVORADA";"2002-05";"Latrocínio";"1"
"ALVORADA";"2002-05";"Roubo de veículo";"8"
"ALVORADA";"2002-05";"Roubos";"191"
"ALVORADA";"2002-06";"Entorpecentes - Posse";"13"
"ALVORADA";"2002-06";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2002-06";"Estelionato";"13"
"ALVORADA";"2002-06";"Furto de veículo";"15"
"ALVORADA";"2002-06";"Furtos";"247"
"ALVORADA";"2002-06";"Homicídio";"8"
"ALVORADA";"2002-06";"Latrocínio";"1"
"ALVORADA";"2002-06";"Roubo de veículo";"7"
"ALVORADA";"2002-06";"Roubos";"168"
"ALVORADA";"2002-07";"Entorpecentes - Posse";"18"
"ALVORADA";"2002-07";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2002-07";"Estelionato";"11"
"ALVORADA";"2002-07";"Furto de veículo";"14"
"ALVORADA";"2002-07";"Furtos";"298"
"ALVORADA";"2002-07";"Homicídio";"6"
"ALVORADA";"2002-07";"Roubo de veículo";"11"
"ALVORADA";"2002-07";"Roubos";"187"
"ALVORADA";"2002-08";"Entorpecentes - Posse";"20"
"ALVORADA";"2002-08";"Entorpecentes - Tráfico";"4"
"ALVORADA";"2002-08";"Estelionato";"10"
"ALVORADA";"2002-08";"Extorsão";"1"
"ALVORADA";"2002-08";"Furto de veículo";"12"
"ALVORADA";"2002-08";"Furtos";"295"
"ALVORADA";"2002-08";"Homicídio";"3"
"ALVORADA";"2002-08";"Roubo de veículo";"10"
"ALVORADA";"2002-08";"Roubos";"194"
"ALVORADA";"2002-09";"Delitos relacionados à corrupçao";"1"
"ALVORADA";"2002-09";"Entorpecentes - Posse";"20"
"ALVORADA";"2002-09";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2002-09";"Estelionato";"9"
"ALVORADA";"2002-09";"Furto de veículo";"18"
"ALVORADA";"2002-09";"Furtos";"262"
"ALVORADA";"2002-09";"Homicídio";"6"
"ALVORADA";"2002-09";"Latrocínio";"1"
"ALVORADA";"2002-09";"Roubo de veículo";"6"
"ALVORADA";"2002-09";"Roubos";"164"
"ALVORADA";"2002-10";"Entorpecentes - Posse";"13"
"ALVORADA";"2002-10";"Estelionato";"15"
"ALVORADA";"2002-10";"Furto de veículo";"14"
"ALVORADA";"2002-10";"Furtos";"308"
"ALVORADA";"2002-10";"Homicídio";"6"
"ALVORADA";"2002-10";"Roubo de veículo";"8"
"ALVORADA";"2002-10";"Roubos";"160"
"ALVORADA";"2002-11";"Entorpecentes - Posse";"19"
"ALVORADA";"2002-11";"Entorpecentes - Tráfico";"3"
"ALVORADA";"2002-11";"Estelionato";"10"
"ALVORADA";"2002-11";"Furto de veículo";"11"
"ALVORADA";"2002-11";"Furtos";"317"
"ALVORADA";"2002-11";"Homicídio";"4"
"ALVORADA";"2002-11";"Roubo de veículo";"8"
"ALVORADA";"2002-11";"Roubos";"144"
"ALVORADA";"2002-12";"Entorpecentes - Posse";"4"
"ALVORADA";"2002-12";"Entorpecentes - Tráfico";"1"
"ALVORADA";"2002-12";"Estelionato";"12"
"ALVORADA";"2002-12";"Furto de veículo";"24"
"ALVORADA";"2002-12";"Furtos";"339"
"ALVORADA";"2002-12";"Homicídio";"8"
"ALVORADA";"2002-12";"Roubo de veículo";"7"
"ALVORADA";"2002-12";"Roubos";"165"
"AMARAL FERRADOR";"2002-01";"Furtos";"3"
"AMARAL FERRADOR";"2002-02";"Furtos";"4"
"AMARAL FERRADOR";"2002-02";"Roubos";"1"
"AMARAL FERRADOR";"2002-03";"Furtos";"2"
"AMARAL FERRADOR";"2002-04";"Furto de veículo";"1"
"AMARAL FERRADOR";"2002-04";"Furtos";"1"
"AMARAL FERRADOR";"2002-04";"Roubos";"1"
"AMARAL FERRADOR";"2002-05";"Furtos";"3"
"AMARAL FERRADOR";"2002-07";"Furtos";"6"
"AMARAL FERRADOR";"2002-08";"Furtos";"5"
"AMARAL FERRADOR";"2002-09";"Furtos";"8"
"AMARAL FERRADOR";"2002-10";"Furtos";"4"
"AMARAL FERRADOR";"2002-10";"Roubos";"1"
"AMARAL FERRADOR";"2002-11";"Estelionato";"1"
"AMARAL FERRADOR";"2002-11";"Furtos";"3"
"AMARAL FERRADOR";"2002-12";"Furtos";"3"
"AMETISTA DO SUL";"2002-01";"Furtos";"10"
"AMETISTA DO SUL";"2002-01";"Roubo de veículo";"1"
"AMETISTA DO SUL";"2002-02";"Furtos";"3"
"AMETISTA DO SUL";"2002-03";"Entorpecentes - Posse";"3"
"AMETISTA DO SUL";"2002-03";"Furto de veículo";"1"
"AMETISTA DO SUL";"2002-03";"Furtos";"3"
"AMETISTA DO SUL";"2002-03";"Roubos";"1"
"AMETISTA DO SUL";"2002-04";"Entorpecentes - Tráfico";"1"
"AMETISTA DO SUL";"2002-04";"Estelionato";"1"
"AMETISTA DO SUL";"2002-04";"Furtos";"4"
"AMETISTA DO SUL";"2002-04";"Roubos";"1"
"AMETISTA DO SUL";"2002-05";"Furto de veículo";"2"
"AMETISTA DO SUL";"2002-05";"Furtos";"5"
"AMETISTA DO SUL";"2002-06";"Furtos";"3"
"AMETISTA DO SUL";"2002-07";"Furtos";"4"
"AMETISTA DO SUL";"2002-08";"Furtos";"6"
"AMETISTA DO SUL";"2002-09";"Estelionato";"1"
"AMETISTA DO SUL";"2002-09";"Furtos";"8"
"AMETISTA DO SUL";"2002-10";"Furto de veículo";"1"
"AMETISTA DO SUL";"2002-10";"Furtos";"11"
"AMETISTA DO SUL";"2002-10";"Homicídio";"1"
"AMETISTA DO SUL";"2002-10";"Roubos";"1"
"AMETISTA DO SUL";"2002-11";"Furtos";"6"
"AMETISTA DO SUL";"2002-12";"Estelionato";"1"
"AMETISTA DO SUL";"2002-12";"Furto de veículo";"3"
"AMETISTA DO SUL";"2002-12";"Furtos";"11"
"ANDRE DA ROCHA";"2002-05";"Furtos";"1"
"ANDRE DA ROCHA";"2002-07";"Furtos";"1"
"ANDRE DA ROCHA";"2002-08";"Furtos";"4"
"ANDRE DA ROCHA";"2002-10";"Furtos";"1"
"ANDRE DA ROCHA";"2002-12";"Furtos";"1"
"ANTA GORDA";"2002-01";"Estelionato";"1"
"ANTA GORDA";"2002-01";"Furtos";"4"
"ANTA GORDA";"2002-02";"Furtos";"4"
"ANTA GORDA";"2002-03";"Furtos";"3"
"ANTA GORDA";"2002-04";"Furtos";"8"
"ANTA GORDA";"2002-04";"Roubos";"2"
"ANTA GORDA";"2002-05";"Furtos";"4"
"ANTA GORDA";"2002-06";"Furtos";"2"
"ANTA GORDA";"2002-08";"Furtos";"3"
"ANTA GORDA";"2002-09";"Delitos relacionados à corrupçao";"1"
"ANTA GORDA";"2002-09";"Furtos";"2"
"ANTA GORDA";"2002-09";"Roubos";"3"
"ANTA GORDA";"2002-10";"Furtos";"2"
"ANTA GORDA";"2002-11";"Furtos";"5"
"ANTA GORDA";"2002-11";"Roubo de veículo";"1"
"ANTA GORDA";"2002-12";"Furto de veículo";"2"
"ANTA GORDA";"2002-12";"Furtos";"4"
"ANTONIO PRADO";"2002-01";"Entorpecentes - Posse";"1"
"ANTONIO PRADO";"2002-01";"Furto de veículo";"1"
"ANTONIO PRADO";"2002-01";"Furtos";"16"
"ANTONIO PRADO";"2002-02";"Estelionato";"2"
"ANTONIO PRADO";"2002-02";"Furtos";"12"
"ANTONIO PRADO";"2002-03";"Entorpecentes - Tráfico";"1"
"ANTONIO PRADO";"2002-03";"Furtos";"15"
"ANTONIO PRADO";"2002-04";"Estelionato";"1"
"ANTONIO PRADO";"2002-04";"Furtos";"11"
"ANTONIO PRADO";"2002-05";"Furto de veículo";"3"
"ANTONIO PRADO";"2002-05";"Furtos";"8"
"ANTONIO PRADO";"2002-05";"Roubos";"1"
"ANTONIO PRADO";"2002-06";"Entorpecentes - Posse";"2"
"ANTONIO PRADO";"2002-06";"Furto de veículo";"1"
"ANTONIO PRADO";"2002-06";"Furtos";"16"
"ANTONIO PRADO";"2002-07";"Furtos";"11"
"ANTONIO PRADO";"2002-07";"Roubo de veículo";"2"
"ANTONIO PRADO";"2002-08";"Furto de veículo";"1"
"ANTONIO PRADO";"2002-08";"Furtos";"25"
"ANTONIO PRADO";"2002-09";"Furto de veículo";"3"
"ANTONIO PRADO";"2002-09";"Furtos";"16"
"ANTONIO PRADO";"2002-09";"Roubo de veículo";"1"
"ANTONIO PRADO";"2002-09";"Roubos";"1"
"ANTONIO PRADO";"2002-10";"Estelionato";"2"
"ANTONIO PRADO";"2002-10";"Extorsão";"1"
"ANTONIO PRADO";"2002-10";"Furtos";"35"
"ANTONIO PRADO";"2002-11";"Entorpecentes - Posse";"1"
"ANTONIO PRADO";"2002-11";"Estelionato";"5"
"ANTONIO PRADO";"2002-11";"Furto de veículo";"2"
"ANTONIO PRADO";"2002-11";"Furtos";"30"
"ANTONIO PRADO";"2002-12";"Estelionato";"2"
"ANTONIO PRADO";"2002-12";"Furto de veículo";"1"
"ANTONIO PRADO";"2002-12";"Furtos";"17"
"ANTONIO PRADO";"2002-12";"Roubos";"3"
"ARAMBARE";"2002-01";"Furtos";"14"
"ARAMBARE";"2002-02";"Entorpecentes - Posse";"1"
"ARAMBARE";"2002-02";"Furtos";"6"
"ARAMBARE";"2002-03";"Furtos";"2"
"ARAMBARE";"2002-05";"Furtos";"1"
"ARAMBARE";"2002-06";"Furtos";"2"
"ARAMBARE";"2002-07";"Furtos";"3"
"ARAMBARE";"2002-08";"Furtos";"1"
"ARAMBARE";"2002-09";"Furtos";"4"
"ARAMBARE";"2002-10";"Furtos";"1"
"ARAMBARE";"2002-11";"Furtos";"1"
"ARAMBARE";"2002-12";"Furtos";"2"
"ARARICA";"2002-01";"Furtos";"3"
"ARARICA";"2002-01";"Roubos";"2"
"ARARICA";"2002-02";"Furtos";"3"
"ARARICA";"2002-02";"Roubos";"3"
"ARARICA";"2002-03";"Entorpecentes - Posse";"1"
"ARARICA";"2002-03";"Furtos";"2"
"ARARICA";"2002-03";"Roubos";"1"
"ARARICA";"2002-04";"Roubos";"1"
"ARARICA";"2002-05";"Furtos";"3"
"ARARICA";"2002-05";"Roubos";"1"
"ARARICA";"2002-06";"Furtos";"2"
"ARARICA";"2002-07";"Roubos";"1"
"ARARICA";"2002-08";"Roubos";"2"
"ARARICA";"2002-09";"Furtos";"3"
"ARARICA";"2002-09";"Roubo de veículo";"1"
"ARARICA";"2002-10";"Furtos";"2"
"ARARICA";"2002-10";"Roubos";"1"
"ARARICA";"2002-11";"Estelionato";"1"
"ARARICA";"2002-11";"Furtos";"1"
"ARARICA";"2002-11";"Roubo de veículo";"1"
"ARARICA";"2002-12";"Furtos";"5"
"ARARICA";"2002-12";"Roubos";"1"
"ARATIBA";"2002-01";"Estelionato";"1"
"ARATIBA";"2002-01";"Furtos";"12"
"ARATIBA";"2002-02";"Estelionato";"1"
"ARATIBA";"2002-02";"Furto de veículo";"2"
"ARATIBA";"2002-02";"Furtos";"8"
"ARATIBA";"2002-02";"Roubos";"1"
"ARATIBA";"2002-03";"Furtos";"7"
"ARATIBA";"2002-04";"Furtos";"1"
"ARATIBA";"2002-05";"Estelionato";"1"
"ARATIBA";"2002-05";"Furtos";"2"
"ARATIBA";"2002-06";"Furtos";"4"
"ARATIBA";"2002-07";"Furtos";"2"
"ARATIBA";"2002-08";"Furtos";"5"
"ARATIBA";"2002-09";"Furtos";"3"
"ARATIBA";"2002-10";"Furtos";"5"
"ARATIBA";"2002-11";"Furtos";"9"
"ARATIBA";"2002-12";"Furtos";"6"
"ARROIO DO MEIO";"2002-01";"Estelionato";"5"
"ARROIO DO MEIO";"2002-01";"Furto de veículo";"1"
"ARROIO DO MEIO";"2002-01";"Furtos";"7"
"ARROIO DO MEIO";"2002-02";"Estelionato";"6"
"ARROIO DO MEIO";"2002-02";"Furto de veículo";"1"
"ARROIO DO MEIO";"2002-02";"Furtos";"18"
"ARROIO DO MEIO";"2002-02";"Roubos";"1"
"ARROIO DO MEIO";"2002-03";"Entorpecentes - Posse";"1"
"ARROIO DO MEIO";"2002-03";"Estelionato";"7"
"ARROIO DO MEIO";"2002-03";"Furto de veículo";"1"
"ARROIO DO MEIO";"2002-03";"Furtos";"31"
"ARROIO DO MEIO";"2002-04";"Estelionato";"3"
"ARROIO DO MEIO";"2002-04";"Furtos";"24"
"ARROIO DO MEIO";"2002-04";"Roubos";"1"
"ARROIO DO MEIO";"2002-05";"Estelionato";"1"
"ARROIO DO MEIO";"2002-05";"Furto de veículo";"1"
"ARROIO DO MEIO";"2002-05";"Furtos";"24"
"ARROIO DO MEIO";"2002-05";"Roubo de veículo";"1"
"ARROIO DO MEIO";"2002-05";"Roubos";"1"
"ARROIO DO MEIO";"2002-06";"Entorpecentes - Posse";"1"
"ARROIO DO MEIO";"2002-06";"Furtos";"23"
"ARROIO DO MEIO";"2002-06";"Roubos";"3"
"ARROIO DO MEIO";"2002-07";"Entorpecentes - Posse";"1"
"ARROIO DO MEIO";"2002-07";"Estelionato";"7"
"ARROIO DO MEIO";"2002-07";"Furto de veículo";"1"
"ARROIO DO MEIO";"2002-07";"Furtos";"14"
"ARROIO DO MEIO";"2002-07";"Roubos";"2"
"ARROIO DO MEIO";"2002-08";"Estelionato";"5"
"ARROIO DO MEIO";"2002-08";"Furtos";"28"
"ARROIO DO MEIO";"2002-08";"Roubos";"1"
"ARROIO DO MEIO";"2002-09";"Entorpecentes - Tráfico";"1"
"ARROIO DO MEIO";"2002-09";"Estelionato";"3"
"ARROIO DO MEIO";"2002-09";"Furtos";"20"
"ARROIO DO MEIO";"2002-09";"Roubos";"3"
"ARROIO DO MEIO";"2002-10";"Entorpecentes - Posse";"1"
"ARROIO DO MEIO";"2002-10";"Estelionato";"2"
"ARROIO DO MEIO";"2002-10";"Furto de veículo";"1"
"ARROIO DO MEIO";"2002-10";"Furtos";"15"
"ARROIO DO MEIO";"2002-11";"Estelionato";"1"
"ARROIO DO MEIO";"2002-11";"Furto de veículo";"3"
"ARROIO DO MEIO";"2002-11";"Furtos";"22"
"ARROIO DO MEIO";"2002-11";"Homicídio";"1"
